sensitivity_type,sensitivity_label,scope,individual,common_parameter_min,common_parameter_max,pearson_gdis_profile,spearman_gdis_profile,mean_abs_gdis_difference,primary_gdis_peak_parameter,sensitivity_gdis_peak_parameter,gdis_peak_shift,absolute_gdis_peak_shift,primary_abs_peak_landmark_error,sensitivity_abs_peak_landmark_error,primary_transition_energy_peak_parameter,sensitivity_transition_energy_peak_parameter,transition_energy_peak_shift,absolute_transition_energy_peak_shift,gdis_peak_within_0p05_of_primary
dimension,10PC,shared_backbone,18912,0.0080636965,0.3727237,0.9760798281921844,0.9578507176114817,0.019328341955524762,0.335774065,0.335774065,0.0,0.0,0.023147585000000026,0.023147585000000026,0.043407945,0.32770998500000004,0.28430204000000003,0.28430204000000003,True
dimension,10PC,shared_backbone,19093,0.012019524,0.346556335,0.8840964753084403,0.9357496279940478,0.03152755541341038,0.334479725,0.334479725,0.0,0.0,0.023660294999999998,0.023660294999999998,0.052113965,0.052113965,0.0,0.0,True
dimension,10PC,shared_backbone,19108,0.013453955,0.29461435,0.45928751820301683,0.688309124945999,0.10943928535107339,0.094669163,0.041986587500000006,-0.052682575499999995,0.052682575499999995,0.19897483700000002,0.2516574125,0.0260334975,0.0244636185,-0.0015698789999999997,0.0015698789999999997,False
dimension,10PC,shared_backbone,19127,0.009876764,0.3644500699999999,0.5376316034667223,0.5691366581865309,0.04998318880023841,0.33235078,0.044109644,-0.288241136,0.288241136,0.024388940000000026,0.263852196,0.036633253,0.0189555265,-0.017677726499999998,0.017677726499999998,False
dimension,10PC,shared_backbone,19159,0.011886392999999999,0.401277645,0.8862229547219973,0.9383416694667115,0.01664798550136689,0.05158148,0.047454242,-0.004127237999999998,0.004127237999999998,0.2831953,0.287322538,0.0464336405,0.0456203875,-0.0008132529999999999,0.0008132529999999999,True
dimension,10PC,shared_backbone,19190,0.008986359499999999,0.364080545,0.8445422889287924,0.8306578985263764,0.030864703757175475,0.350328935,0.042281473,-0.308047462,0.308047462,0.03762016499999998,0.270427297,0.0199573914999999,0.020789867,0.0008324755000000995,0.0008324755000000995,False
dimension,10PC,shared_backbone,19193,0.009603269,0.35780535,0.7671011591093184,0.7938685738971822,0.028614810974631543,0.336639285,0.044914679,-0.291724606,0.291724606,0.008486555000000007,0.283238051,0.017528632,0.017528632000000002,3.469446951953614e-18,3.469446951953614e-18,False
dimension,10PC,shared_backbone,19209,0.010101056,0.365858085,0.8793358876793989,0.5176782988527816,0.031537366936629986,0.330622675,0.042193083,-0.28842959199999996,0.28842959199999996,0.047107874999999966,0.24132171700000002,0.0226253125,0.0226253125,0.0,0.0,False
dimension,20PC,cf_extension,18489,0.0093122065,0.3976131499999999,0.8492684688691161,0.9452245955935294,0.032221037066555706,0.32632022,0.32265318,-0.0036670400000000103,0.0036670400000000103,0.029645085000000015,0.033312125000000026,0.04513121,0.046949789,0.0018185790000000007,0.0018185790000000007,True
dimension,20PC,cf_extension,18508,0.008214258,0.44899516,0.8908471764124537,0.9503318773100371,0.020947046686570943,0.3362863499999999,0.33628634999999996,5.551115123125783e-17,5.551115123125783e-17,0.07533691000000009,0.07533691000000003,0.3362863499999999,0.33441730000000003,-0.0018690499999998722,0.0018690499999998722,True
dimension,20PC,cf_extension,18511,0.008324772000000001,0.430135935,0.961995033574685,0.8847405558488936,0.01656622721531315,0.404366925,0.34388371,-0.06048321499999998,0.06048321499999998,0.031065810000000083,0.029417404999999897,0.0281686935,0.027544216,-0.0006244775000000015,0.0006244775000000015,False
dimension,20PC,cf_extension,18517,0.0107778705,0.349083435,0.8644554264607097,0.9198379494071905,0.037648008062798485,0.328531825,0.328531825,0.0,0.0,0.007360800000000001,0.007360800000000001,0.0320469414999999,0.032046941499999995,9.71445146547012e-17,9.71445146547012e-17,True
dimension,20PC,cf_extension,18520,0.013443681499999999,0.43961087,0.8928260379132383,0.9415780732491719,0.018633697611313515,0.42513638,0.38245903,-0.04267735,0.04267735,0.034994709999999984,0.007682640000000018,0.0134436814999999,0.013443681499999999,9.8879238130678e-17,9.8879238130678e-17,True
dimension,20PC,cf_extension,18855,0.01420406175,0.447423815,0.6832269401649614,0.5869706715307444,0.043210378802824065,0.447423815,0.326978865,-0.12044495,0.12044495,0.04343311500000002,0.07701183499999997,0.447423815,0.0324072235,-0.41501659150000003,0.41501659150000003,False
dimension,20PC,cf_extension,18907,0.014147929,0.430679515,0.956841991815085,0.9555021360341766,0.027507621117919236,0.33790776,0.340534315,0.002626554999999975,0.002626554999999975,0.04388734,0.04126078500000002,0.33253816,0.33399455,0.001456389999999974,0.001456389999999974,True
dimension,20PC,cf_extension,18912,0.0080636965,0.3958911149999999,0.9334011844693269,0.9349585753372053,0.02549020621524579,0.33438474,0.33438474,0.0,0.0,0.03408770999999999,0.03408770999999999,0.043407945,0.041798345,-0.0016096000000000027,0.0016096000000000027,True
dimension,20PC,cf_extension,19093,0.012019524,0.446863455,0.7906989806684659,0.9587446839149427,0.039679817849148924,0.3366336049999999,0.33153412000000004,-0.005099484999999848,0.005099484999999848,0.0733418950000001,0.07844137999999995,0.052113965,0.051343245499999995,-0.0007707195000000028,0.0007707195000000028,True
dimension,20PC,cf_extension,19127,0.009876764,0.450146245,0.9717352730831214,0.5101694427110833,0.01730903785959756,0.33329255,0.33329255,0.0,0.0,0.07604822,0.07604822,0.335034185,0.335034185,0.0,0.0,True
dimension,20PC,cf_extension,19159,0.011886392999999999,0.4574558749999999,0.9592927057969721,0.9808396294340708,0.015950683669938067,0.392594765,0.05158148,-0.341013285,0.341013285,0.04262038499999998,0.38363367,0.0492892825,0.0456203875,-0.0036688950000000053,0.0036688950000000053,False
dimension,20PC,cf_extension,19190,0.008986359499999999,0.4541094,0.8392007435068156,0.6612328517256275,0.03570364635433472,0.4541094,0.41267012999999997,-0.04143927000000003,0.04143927000000003,0.03838596,0.0030533100000000313,0.4541094,0.020789867,-0.433319533,0.433319533,True
dimension,20PC,cf_extension,19193,0.009603269,0.44356114,0.9939011651001097,0.9141869149906399,0.008621397553608051,0.335981865,0.335981865,0.0,0.0,0.05767799499999998,0.05767799499999998,0.3374431,0.3374431,0.0,0.0,True
dimension,20PC,cf_extension,19209,0.010101056,0.3712456,0.9239419057014181,0.6333325013200211,0.026338953577584673,0.33153374,0.36581555,0.03428180999999997,0.03428180999999997,0.01929755999999999,0.014984249999999977,0.0226253125,0.0226253125,0.0,0.0,True
dimension,20PC,cm_extension,18489,0.0093122065,0.73342248,0.9889173396899555,0.9930333605337684,0.008877279102222328,0.73342248,0.73342248,0.0,0.0,0.29013833,0.29013833,0.04513121,0.046949789,0.0018185790000000007,0.0018185790000000007,True
dimension,20PC,cm_extension,18499,0.0105001885,0.6397139000000001,0.9473826094158025,0.902503912062593,0.014929037983462222,0.37102573,0.361967145,-0.009058585000000008,0.009058585000000008,0.023648840000000004,0.03270742500000001,0.0252816145,0.026195626,0.000914011499999999,0.000914011499999999,True
dimension,20PC,cm_extension,18505,0.012318797499999999,0.7460287,0.9796846940230297,0.9365330005280084,0.010910500369764974,0.3175279749999999,0.313850685,-0.0036772899999998887,0.0036772899999998887,0.24124697500000009,0.24492426499999997,0.042544889,0.042544889,0.0,0.0,True
dimension,20PC,cm_extension,18508,0.008214258,0.82214742,0.970560279833369,0.9010032160514566,0.006272220787017077,0.33957605,0.343895265,0.004319214999999987,0.004319214999999987,0.3197993499999999,0.31548013499999994,0.337310255,0.337310255,0.0,0.0,True
dimension,20PC,cm_extension,18511,0.008324772000000001,0.63081645,0.9738256329116635,0.9276570825133201,0.010365977026481005,0.416084185,0.397217275,-0.018866910000000015,0.018866910000000015,0.010782255000000018,0.029649165000000033,0.0281686935,0.027544216,-0.0006244775000000015,0.0006244775000000015,True
dimension,20PC,cm_extension,18517,0.0107778705,0.7437650849999999,0.8957242120412305,0.9623428214851437,0.03843969135659318,0.37059814,0.670565395,0.299967255,0.299967255,0.09539516999999997,0.20457208500000001,0.0320469414999999,0.032046941499999995,9.71445146547012e-17,9.71445146547012e-17,False
dimension,20PC,cm_extension,18520,0.013443681499999999,0.5861136,0.973718018259235,0.9845660250564007,0.012496690337421158,0.31272839,0.32872809000000003,0.015999700000000006,0.015999700000000006,0.12384455,0.10784484999999999,0.0134436814999999,0.013443681499999999,9.8879238130678e-17,9.8879238130678e-17,True
dimension,20PC,cm_extension,18855,0.01420406175,0.420748335,0.6164932841949384,0.6138864301828829,0.09659532524441614,0.420748335,0.320307625,-0.10044070999999999,0.10044070999999999,0.019398764999999984,0.081041945,0.0360830635,0.034213902500000004,-0.0018691609999999942,0.0018691609999999942,False
dimension,20PC,cm_extension,18858,0.008778636,0.679256945,0.9168554464703015,0.9550927854845677,0.01627627463950388,0.3247392,0.39093937,0.06620017,0.06620017,0.16562752999999997,0.09942735999999996,0.0186478625,0.0186478625,0.0,0.0,False
dimension,20PC,cm_extension,18870,0.0072889432,0.37247054,0.8497715676222357,0.8359164786636586,0.03529007890507313,0.35579095,0.36324911000000004,0.007458160000000047,0.007458160000000047,0.0014569700000000019,0.006001190000000045,0.017458625,0.016614761,-0.0008438639999999997,0.0008438639999999997,True
dimension,20PC,cm_extension,18907,0.014147929,0.42500528,0.8556611698478545,0.981375702011232,0.05476185903032521,0.33734034,0.33467607,-0.002664270000000024,0.002664270000000024,0.0658436,0.06850787000000003,0.33467607,0.33467607,0.0,0.0,True
dimension,20PC,cm_extension,18912,0.0080636965,0.8515687000000001,0.9690045000348794,0.9497689243027886,0.008871178781654727,0.3319578749999999,0.33195787499999996,5.551115123125783e-17,5.551115123125783e-17,0.18251282500000005,0.182512825,0.043407945,0.041798345,-0.0016096000000000027,0.0016096000000000027,True
dimension,20PC,cm_extension,19093,0.012019524,0.8289179200000001,0.8772517080057146,0.8870392166274661,0.02378803010260037,0.33180962,0.33180962,0.0,0.0,0.3018141649999999,0.3018141649999999,0.052113965,0.051343245499999995,-0.0007707195000000028,0.0007707195000000028,True
dimension,20PC,cm_extension,19193,0.009603269,0.43576476,0.9681137015489665,0.6403083569337109,0.020243727970940952,0.34249922,0.345215125,0.0027159050000000184,0.0027159050000000184,0.03166297499999998,0.028947069999999964,0.3401068499999999,0.34010684999999996,5.551115123125783e-17,5.551115123125783e-17,True
dimension,20PC,cm_extension,19209,0.010101056,0.49666047,0.89858313282312,0.8657898526376422,0.02244221107600417,0.394765225,0.49666047,0.10189524500000002,0.10189524500000002,0.0017501100000000824,0.1036453550000001,0.0226253125,0.0226253125,0.0,0.0,False
dimension,20PC,shared_backbone,18489,0.0093122065,0.32634978,0.9860131242583325,0.978613161810589,0.010153414956172679,0.0497425255,0.0497425255,0.0,0.0,0.23809274449999998,0.23809274449999998,0.0432921105,0.046949789,0.0036576784999999973,0.0036576784999999973,True
dimension,20PC,shared_backbone,18499,0.0105001885,0.345389095,0.8100337450515783,0.8271196659146546,0.04773565627673962,0.329159395,0.329159395,0.0,0.0,0.09741406500000002,0.09741406500000002,0.026195626,0.026195626,0.0,0.0,True
dimension,20PC,shared_backbone,18505,0.012318797499999999,0.3372085999999999,0.986040781644378,0.7975166322661162,0.013908729614485854,0.3089079,0.304652455,-0.004255445000000024,0.004255445000000024,0.04000730000000002,0.035751855,0.042544889,0.042544889,0.0,0.0,True
dimension,20PC,shared_backbone,18508,0.008214258,0.3386987,0.9666276612219296,0.8737134354149666,0.01280935424969219,0.3386987,0.3386987,0.0,0.0,0.013193115000000033,0.013193115000000033,0.3386987,0.33677691,-0.0019217900000000343,0.0019217900000000343,True
dimension,20PC,shared_backbone,18511,0.008324772000000001,0.34631432,0.8893572713979425,0.7386070177122833,0.0262342327238478,0.23301977,0.309366245,0.076346475,0.076346475,0.03547976,0.040866715,0.027544216,0.027544216,0.0,0.0,False
dimension,20PC,shared_backbone,18517,0.0107778705,0.3413911,0.9610907437781697,0.9677319637114192,0.014762384513504109,0.32965499,0.32965499,0.0,0.0,0.05109284999999997,0.05109284999999997,0.0320469414999999,0.032046941499999995,9.71445146547012e-17,9.71445146547012e-17,True
dimension,20PC,shared_backbone,18520,0.013443681499999999,0.340759455,0.9720367328900549,0.9588299332789324,0.01728130218051279,0.31473276,0.013443681499999999,-0.3012890785,0.3012890785,0.014798340000000021,0.28649073849999995,0.0134436814999999,0.013443681499999999,9.8879238130678e-17,9.8879238130678e-17,False
dimension,20PC,shared_backbone,18855,0.01420406175,0.33273144,0.6636297754391908,0.5824747275956416,0.03578498062745338,0.318528025,0.318528025,0.0,0.0,0.012580625000000012,0.012580625000000012,0.0360830635,0.034213902500000004,-0.0018691609999999942,0.0018691609999999942,True
dimension,20PC,shared_backbone,18858,0.008778636,0.34914847,0.9369127309228558,0.8166685546968752,0.026277549786299724,0.32565376,0.261070665,-0.06458309500000003,0.06458309500000003,0.054626600000000025,0.00995649500000001,0.0186478625,0.0186478625,0.0,0.0,False
dimension,20PC,shared_backbone,18870,0.0072889432,0.35179528,0.7416400542935733,0.7729801756828109,0.049576943286893334,0.3340394599999999,0.07804807999999999,-0.2559913799999999,0.2559913799999999,0.07520402999999992,0.18078734999999999,0.017458625,0.016614761,-0.0008438639999999997,0.0008438639999999997,False
dimension,20PC,shared_backbone,18907,0.014147929,0.337738305,0.9125853070213265,0.981910238563817,0.06824991615275258,0.3309404999999999,0.33094049999999997,5.551115123125783e-17,5.551115123125783e-17,0.02662145999999993,0.026621459999999986,0.0457722565,0.048648511500000005,0.002876255000000008,0.002876255000000008,True
dimension,20PC,shared_backbone,18912,0.0080636965,0.3727237,0.9724974748451273,0.9539707195315125,0.02254238819594299,0.335774065,0.335774065,0.0,0.0,0.023147585000000026,0.023147585000000026,0.043407945,0.041798345,-0.0016096000000000027,0.0016096000000000027,True
dimension,20PC,shared_backbone,19093,0.012019524,0.346556335,0.9321960693342337,0.985625882014112,0.020046422139277147,0.334479725,0.334479725,0.0,0.0,0.023660294999999998,0.023660294999999998,0.052113965,0.051343245499999995,-0.0007707195000000028,0.0007707195000000028,True
dimension,20PC,shared_backbone,19108,0.013453955,0.29461435,0.9982498062163969,0.989426006816109,0.006012148565343791,0.094669163,0.094669163,0.0,0.0,0.19897483700000002,0.19897483700000002,0.0260334975,0.0244636185,-0.0015698789999999997,0.0015698789999999997,True
dimension,20PC,shared_backbone,19127,0.009876764,0.3644500699999999,0.885838173973831,0.640551048816781,0.032045514521622014,0.33235078,0.044109644,-0.288241136,0.288241136,0.024388940000000026,0.263852196,0.036633253,0.044109644,0.007476391000000006,0.007476391000000006,False
dimension,20PC,shared_backbone,19159,0.011886392999999999,0.401277645,0.9355748129409356,0.9535705851293621,0.014059807665160668,0.05158148,0.047454242,-0.004127237999999998,0.004127237999999998,0.2831953,0.287322538,0.0464336405,0.0456203875,-0.0008132529999999999,0.0008132529999999999,True
dimension,20PC,shared_backbone,19190,0.008986359499999999,0.364080545,0.9767302332956308,0.8462946287140594,0.01469315410596104,0.350328935,0.042281473,-0.308047462,0.308047462,0.03762016499999998,0.270427297,0.0199573914999999,0.019957391499999998,9.71445146547012e-17,9.71445146547012e-17,False
dimension,20PC,shared_backbone,19193,0.009603269,0.35780535,0.9744534001042495,0.9060866893870301,0.014206957121395998,0.336639285,0.044914679,-0.291724606,0.291724606,0.008486555000000007,0.283238051,0.017528632,0.017528632000000002,3.469446951953614e-18,3.469446951953614e-18,False
dimension,20PC,shared_backbone,19209,0.010101056,0.365858085,0.934432708031977,0.7246238179810877,0.024605574887179977,0.330622675,0.365858085,0.03523541000000002,0.03523541000000002,0.047107874999999966,0.08234328499999999,0.0226253125,0.0226253125,0.0,0.0,True
dimension,30PC,cf_extension,18489,0.0093122065,0.3976131499999999,0.8646831696730831,0.9358932462919406,0.027494467112234338,0.32632022,0.32265318,-0.0036670400000000103,0.0036670400000000103,0.029645085000000015,0.033312125000000026,0.04513121,0.04513121,0.0,0.0,True
dimension,30PC,cf_extension,18508,0.008214258,0.44899516,0.9655772669190916,0.974187875006,0.01277781608125358,0.3362863499999999,0.33628634999999996,5.551115123125783e-17,5.551115123125783e-17,0.07533691000000009,0.07533691000000003,0.3362863499999999,0.33088134,-0.005405009999999877,0.005405009999999877,True
dimension,30PC,cf_extension,18511,0.008324772000000001,0.430135935,0.9826299519095045,0.9730158882542119,0.011274832341156551,0.404366925,0.39741355,-0.006953374999999984,0.006953374999999984,0.031065810000000083,0.0241124350000001,0.0281686935,0.027544216,-0.0006244775000000015,0.0006244775000000015,True
dimension,30PC,cf_extension,18517,0.0107778705,0.349083435,0.5754681466808564,0.8082050592809484,0.13132880980679787,0.328531825,0.29408192,-0.034449905,0.034449905,0.007360800000000001,0.027089105000000002,0.0320469414999999,0.032046941499999995,9.71445146547012e-17,9.71445146547012e-17,True
dimension,30PC,cf_extension,18520,0.013443681499999999,0.43961087,0.9180018689015768,0.9666321701147217,0.01342373883968707,0.42513638,0.42513638,0.0,0.0,0.034994709999999984,0.034994709999999984,0.0134436814999999,0.013443681499999999,9.8879238130678e-17,9.8879238130678e-17,True
dimension,30PC,cf_extension,18855,0.01420406175,0.447423815,0.8643469570508984,0.7085715931454903,0.03322677613265976,0.447423815,0.447423815,0.0,0.0,0.04343311500000002,0.04343311500000002,0.447423815,0.447423815,0.0,0.0,True
dimension,30PC,cf_extension,18907,0.014147929,0.430679515,0.8837638003211926,0.9376197379158067,0.024725729774669858,0.33790776,0.33790776,0.0,0.0,0.04388734,0.04388734,0.33253816,0.33576785,0.0032296899999999518,0.0032296899999999518,True
dimension,30PC,cf_extension,18912,0.0080636965,0.3958911149999999,0.9561494551558848,0.9550044640714249,0.017414692265338694,0.33438474,0.33438474,0.0,0.0,0.03408770999999999,0.03408770999999999,0.043407945,0.043407945,0.0,0.0,True
dimension,30PC,cf_extension,19093,0.012019524,0.446863455,0.8885560327199954,0.9599335669370709,0.0276010562417451,0.3366336049999999,0.33503294,-0.00160066499999989,0.00160066499999989,0.0733418950000001,0.07494255999999999,0.052113965,0.052113965,0.0,0.0,True
dimension,30PC,cf_extension,19127,0.009876764,0.450146245,0.9662683338685457,0.496461191379062,0.018346153936129945,0.33329255,0.331261325,-0.0020312250000000254,0.0020312250000000254,0.07604822,0.07807944500000003,0.335034185,0.036633253000000005,-0.29840093199999995,0.29840093199999995,True
dimension,30PC,cf_extension,19159,0.011886392999999999,0.4574558749999999,0.9781787542344129,0.9864691595065522,0.006139098038407915,0.392594765,0.392594765,0.0,0.0,0.04262038499999998,0.04262038499999998,0.0492892825,0.0464336405,-0.0028556420000000055,0.0028556420000000055,True
dimension,30PC,cf_extension,19190,0.008986359499999999,0.4541094,0.9030189212537316,0.8741842269476311,0.02076361098566141,0.4541094,0.4541094,0.0,0.0,0.03838596,0.03838596,0.4541094,0.4541094,0.0,0.0,True
dimension,30PC,cf_extension,19193,0.009603269,0.44356114,0.9955750795375069,0.9487528440455048,0.010510058736607332,0.335981865,0.42716621,0.091184345,0.091184345,0.05767799499999998,0.03350635000000002,0.3374431,0.3374431,0.0,0.0,False
dimension,30PC,cf_extension,19209,0.010101056,0.3712456,0.9538011582404279,0.877320789132626,0.017578703249452737,0.33153374,0.33153374,0.0,0.0,0.01929755999999999,0.01929755999999999,0.0226253125,0.0226253125,0.0,0.0,True
dimension,30PC,cm_extension,18489,0.0093122065,0.73342248,0.9927258623722064,0.9895957375318005,0.0070186961441145715,0.73342248,0.73342248,0.0,0.0,0.29013833,0.29013833,0.04513121,0.046949789,0.0018185790000000007,0.0018185790000000007,True
dimension,30PC,cm_extension,18499,0.0105001885,0.6397139000000001,0.8844855775798842,0.9294457831325301,0.017597284088623807,0.37102573,0.37102573,0.0,0.0,0.023648840000000004,0.023648840000000004,0.0252816145,0.0252816145,0.0,0.0,True
dimension,30PC,cm_extension,18505,0.012318797499999999,0.7460287,0.9948300361200595,0.9909881438103009,0.004629828611196782,0.3175279749999999,0.313850685,-0.0036772899999998887,0.0036772899999998887,0.24124697500000009,0.24492426499999997,0.042544889,0.042544889,0.0,0.0,True
dimension,30PC,cm_extension,18508,0.008214258,0.82214742,0.9819942060006598,0.9272592521480344,0.0043134919222224035,0.33957605,0.343895265,0.004319214999999987,0.004319214999999987,0.3197993499999999,0.31548013499999994,0.337310255,0.33618587,-0.0011243850000000055,0.0011243850000000055,True
dimension,30PC,cm_extension,18511,0.008324772000000001,0.63081645,0.9968660254283289,0.9730012960207363,0.005486999749618737,0.416084185,0.416084185,0.0,0.0,0.010782255000000018,0.010782255000000018,0.0281686935,0.027544216,-0.0006244775000000015,0.0006244775000000015,True
dimension,30PC,cm_extension,18517,0.0107778705,0.7437650849999999,0.8984110057005422,0.9894052704843276,0.035481201143756136,0.37059814,0.37059814,0.0,0.0,0.09539516999999997,0.09539516999999997,0.0320469414999999,0.032046941499999995,9.71445146547012e-17,9.71445146547012e-17,True
dimension,30PC,cm_extension,18520,0.013443681499999999,0.5861136,0.9707030421622298,0.986574377190035,0.011513363059329073,0.31272839,0.32872809000000003,0.015999700000000006,0.015999700000000006,0.12384455,0.10784484999999999,0.0134436814999999,0.013443681499999999,9.8879238130678e-17,9.8879238130678e-17,True
dimension,30PC,cm_extension,18855,0.01420406175,0.420748335,0.9477628077008066,0.8889369749915998,0.018253787181616018,0.420748335,0.420748335,0.0,0.0,0.019398764999999984,0.019398764999999984,0.0360830635,0.0324072235,-0.0036758399999999997,0.0036758399999999997,True
dimension,30PC,cm_extension,18858,0.008778636,0.679256945,0.9942201449517633,0.9924081985311762,0.0048023592797920055,0.3247392,0.39093937,0.06620017,0.06620017,0.16562752999999997,0.09942735999999996,0.0186478625,0.0186478625,0.0,0.0,False
dimension,30PC,cm_extension,18870,0.0072889432,0.37247054,0.877892771365366,0.904883214131426,0.026771275734919362,0.35579095,0.36324911000000004,0.007458160000000047,0.007458160000000047,0.0014569700000000019,0.006001190000000045,0.017458625,0.016614761,-0.0008438639999999997,0.0008438639999999997,True
dimension,30PC,cm_extension,18907,0.014147929,0.42500528,0.9818252499442741,0.984949263188211,0.01905543788192148,0.33734034,0.33734034,0.0,0.0,0.0658436,0.0658436,0.33467607,0.33467607,0.0,0.0,True
dimension,30PC,cm_extension,18912,0.0080636965,0.8515687000000001,0.988059779838451,0.9795877694043106,0.004629152303434179,0.3319578749999999,0.33195787499999996,5.551115123125783e-17,5.551115123125783e-17,0.18251282500000005,0.182512825,0.043407945,0.043407945,0.0,0.0,True
dimension,30PC,cm_extension,19093,0.012019524,0.8289179200000001,0.9775737955081155,0.9456623625978015,0.011683124264914874,0.33180962,0.33180962,0.0,0.0,0.3018141649999999,0.3018141649999999,0.052113965,0.052113965,0.0,0.0,True
dimension,30PC,cm_extension,19193,0.009603269,0.43576476,0.9934536500741294,0.6747130034080545,0.007274639712883076,0.34249922,0.345215125,0.0027159050000000184,0.0027159050000000184,0.03166297499999998,0.028947069999999964,0.3401068499999999,0.34010684999999996,5.551115123125783e-17,5.551115123125783e-17,True
dimension,30PC,cm_extension,19209,0.010101056,0.49666047,0.900355808122675,0.9526712427398838,0.020646215744941066,0.394765225,0.394765225,0.0,0.0,0.0017501100000000824,0.0017501100000000824,0.0226253125,0.0226253125,0.0,0.0,True
dimension,30PC,shared_backbone,18489,0.0093122065,0.32634978,0.9916568085174327,0.9901563865021838,0.005897079692264549,0.0497425255,0.0497425255,0.0,0.0,0.23809274449999998,0.23809274449999998,0.0432921105,0.04513121,0.0018390994999999966,0.0018390994999999966,True
dimension,30PC,shared_backbone,18499,0.0105001885,0.345389095,0.8577188135548162,0.9021536984591751,0.03816223182247215,0.329159395,0.329159395,0.0,0.0,0.09741406500000002,0.09741406500000002,0.026195626,0.0252816145,-0.000914011499999999,0.000914011499999999,True
dimension,30PC,shared_backbone,18505,0.012318797499999999,0.3372085999999999,0.995299241988285,0.9996789708635337,0.00697008877988366,0.3089079,0.304652455,-0.004255445000000024,0.004255445000000024,0.04000730000000002,0.035751855,0.042544889,0.042544889,0.0,0.0,True
dimension,30PC,shared_backbone,18508,0.008214258,0.3386987,0.9849821746418796,0.9503180530888494,0.007307539226452406,0.3386987,0.3386987,0.0,0.0,0.013193115000000033,0.013193115000000033,0.3386987,0.33677691,-0.0019217900000000343,0.0019217900000000343,True
dimension,30PC,shared_backbone,18511,0.008324772000000001,0.34631432,0.9853335062391799,0.9115173042768684,0.010128632020151759,0.23301977,0.26497455000000003,0.031954780000000044,0.031954780000000044,0.03547976,0.0035249799999999554,0.027544216,0.027544216,0.0,0.0,True
dimension,30PC,shared_backbone,18517,0.0107778705,0.3413911,0.9888701336367984,0.9698962223395572,0.010200193930615806,0.32965499,0.32965499,0.0,0.0,0.05109284999999997,0.05109284999999997,0.0320469414999999,0.032046941499999995,9.71445146547012e-17,9.71445146547012e-17,True
dimension,30PC,shared_backbone,18520,0.013443681499999999,0.340759455,0.987950330955705,0.9721610905774493,0.012307320771636448,0.31473276,0.31473276,0.0,0.0,0.014798340000000021,0.014798340000000021,0.0134436814999999,0.013443681499999999,9.8879238130678e-17,9.8879238130678e-17,True
dimension,30PC,shared_backbone,18855,0.01420406175,0.33273144,0.9322732804443529,0.8653421014736236,0.014206199112686106,0.318528025,0.318528025,0.0,0.0,0.012580625000000012,0.012580625000000012,0.0360830635,0.0324072235,-0.0036758399999999997,0.0036758399999999997,True
dimension,30PC,shared_backbone,18858,0.008778636,0.34914847,0.9451987929508511,0.8467139634234148,0.022197109648397145,0.32565376,0.32334275,-0.0023110100000000022,0.0023110100000000022,0.054626600000000025,0.05231559000000002,0.0186478625,0.0186478625,0.0,0.0,True
dimension,30PC,shared_backbone,18870,0.0072889432,0.35179528,0.9484354453348594,0.8911242739883837,0.025826511709430348,0.3340394599999999,0.07804807999999999,-0.2559913799999999,0.2559913799999999,0.07520402999999992,0.18078734999999999,0.017458625,0.017458625,0.0,0.0,False
dimension,30PC,shared_backbone,18907,0.014147929,0.337738305,0.9022139559751974,0.9713285652570441,0.055010735069483854,0.3309404999999999,0.329478335,-0.0014621649999999042,0.0014621649999999042,0.02662145999999993,0.025159295000000026,0.0457722565,0.048648511500000005,0.002876255000000008,0.002876255000000008,True
dimension,30PC,shared_backbone,18912,0.0080636965,0.3727237,0.9792013271844636,0.9678686698987183,0.015900519209275866,0.335774065,0.335774065,0.0,0.0,0.023147585000000026,0.023147585000000026,0.043407945,0.043407945,0.0,0.0,True
dimension,30PC,shared_backbone,19093,0.012019524,0.346556335,0.9888146953479324,0.9965654490471847,0.006782574237018036,0.334479725,0.334479725,0.0,0.0,0.023660294999999998,0.023660294999999998,0.052113965,0.052113965,0.0,0.0,True
dimension,30PC,shared_backbone,19108,0.013453955,0.29461435,0.9994943090092875,0.9956607305716889,0.006120200128251071,0.094669163,0.094669163,0.0,0.0,0.19897483700000002,0.19897483700000002,0.0260334975,0.0244636185,-0.0015698789999999997,0.0015698789999999997,True
dimension,30PC,shared_backbone,19127,0.009876764,0.3644500699999999,0.9404260720119064,0.7123025968415494,0.02215490814945129,0.33235078,0.32966746999999996,-0.00268331000000005,0.00268331000000005,0.024388940000000026,0.021705629999999976,0.036633253,0.036633253000000005,6.938893903907228e-18,6.938893903907228e-18,True
dimension,30PC,shared_backbone,19159,0.011886392999999999,0.401277645,0.9736225599155425,0.9883753660058561,0.008627751614048485,0.05158148,0.0492892825,-0.0022921974999999956,0.0022921974999999956,0.2831953,0.2854874975,0.0464336405,0.0456203875,-0.0008132529999999999,0.0008132529999999999,True
dimension,30PC,shared_backbone,19190,0.008986359499999999,0.364080545,0.9855322943158135,0.9137591321461142,0.013062295682730346,0.350328935,0.352717505,0.0023885699999999788,0.0023885699999999788,0.03762016499999998,0.04000873499999996,0.0199573914999999,0.019957391499999998,9.71445146547012e-17,9.71445146547012e-17,True
