scope,individual,transition_id,destination_state,frozen_destination_landmark,n_windows,parameter_min,parameter_max,gdis_min,gdis_mean,gdis_max,critical_value_source,all_primary_outputs_finite,gdis_bounded_0_1,gdis_peak_window_index,gdis_peak_parameter,gdis_peak_value,gdis_peak_median_day,gdis_peak_dominant_state,sustained_peak_window_index,sustained_peak_parameter,sustained_peak_value,sustained_peak_median_day,sustained_peak_dominant_state,transition_instability_peak_window_index,transition_instability_peak_parameter,transition_instability_peak_value,transition_instability_peak_median_day,transition_instability_peak_dominant_state,transition_energy_peak_window_index,transition_energy_peak_parameter,transition_energy_peak_value,transition_energy_peak_median_day,transition_energy_peak_dominant_state,landmark_nearest_window_index,landmark_nearest_window_parameter,landmark_nearest_parameter_error,landmark_window_median_day,landmark_window_dominant_state,gdis_at_landmark_window,potential_at_landmark_window,sustained_instability_at_landmark_window,transition_instability_at_landmark_window,transition_energy_at_landmark_window,transition_base_at_landmark_window,core_at_landmark_window,gdis_peak_minus_landmark,gdis_absolute_peak_landmark_error,sustained_peak_minus_landmark,sustained_absolute_peak_landmark_error,transition_instability_peak_minus_landmark,transition_instability_absolute_peak_landmark_error,transition_energy_peak_minus_landmark,transition_energy_absolute_peak_landmark_error
shared_backbone,18499,T2,CMES,0.23174533,117,0.0105001885,0.345389095,0.1190497466144943,0.6868149831712752,0.8904406213955048,data_driven_transition_energy_peak,True,True,112,0.329159395,0.8904406213955048,7.0,PROG,113,0.33197794999999997,0.8893813547217327,7.0,PROG,15,0.0252816145,0.16914298073996162,1.0,MES,16,0.026195626,0.9576223888915318,1.0,MES,88,0.23346748,0.0017221500000000056,7.0,PROG,0.712741391203393,1.2446517231568726,0.7119587912545616,0.0,0.06290022854283915,0.0,0.41911467082184717,0.09741406500000002,0.09741406500000002,0.10023261999999997,0.10023261999999997,-0.2064637155,0.2064637155,-0.205549704,0.205549704
shared_backbone,18505,T2,CMES,0.2689006,58,0.012318797499999999,0.33720859999999997,0.0,0.7036486521931554,0.8174137836357763,data_driven_transition_energy_peak,True,True,50,0.3089079,0.8174137836357763,7.0,PROG,51,0.312769685,0.8175207615640285,7.0,PROG,18,0.042544889,0.16905948016196048,1.0,MES,18,0.042544889,1.0,1.0,MES,43,0.27107464000000003,0.0021740400000000437,3.0,CMES,0.8120790007023015,1.6755725870745346,0.8127990400623772,0.0,0.2821010210296106,0.0,0.878033426722365,0.04000730000000002,0.04000730000000002,0.04386908500000003,0.04386908500000003,-0.226355711,0.226355711,-0.226355711,0.226355711
shared_backbone,18508,T2,CMES,0.325505585,75,0.008214258,0.3386987,0.0,0.6948328142821221,0.8383754609747591,data_driven_transition_energy_peak,True,True,74,0.3386987,0.8383754609747591,3.0,CMES,55,0.30274021,0.8204521171541532,3.0,CMES,74,0.3386987,0.18331371424322965,3.0,CMES,74,0.3386987,0.979891600215359,3.0,CMES,63,0.32584073999999996,0.0003351549999999759,3.0,CMES,0.8177174649406694,1.696705110314865,0.8073423666736957,0.0498645243933787,0.2903462624410605,0.27702513551877056,0.8560065557785332,0.013193115000000033,0.013193115000000033,-0.022765374999999977,0.022765374999999977,0.013193115000000033,0.013193115000000033,0.013193115000000033,0.013193115000000033
shared_backbone,18511,T2,CMES,0.26849953,104,0.008324772000000001,0.34631432,0.020551948337702047,0.6829302858066287,0.8092416069525709,data_driven_transition_energy_peak,True,True,76,0.23301977000000001,0.8092416069525709,3.0,PROG,77,0.24908635499999998,0.8098242330807673,5.0,PROG,24,0.0281686935,0.16790741098034256,1.0,MES,23,0.027544216,0.9397225248748498,1.0,MES,78,0.26497455000000003,0.0035249799999999554,5.0,PROG,0.8073918867618222,1.652300121805592,0.8083913219262966,0.0,0.05933978251214807,0.0,0.8739609346414589,-0.03547975999999997,0.03547975999999997,-0.019413175000000005,0.019413175000000005,-0.24033083649999998,0.24033083649999998,-0.24095531399999998,0.24095531399999998
shared_backbone,18517,T2,CMES,0.27856214,66,0.0107778705,0.3413911,0.09746101416092058,0.6622450436791427,0.8948166349823526,data_driven_transition_energy_peak,True,True,61,0.32965499,0.8948166349823526,5.0,PROG,62,0.33216675,0.890701295165636,5.0,PROG,23,0.032046941499999995,0.16320335576293082,1.0,MES,23,0.032046941499999995,0.9848381529833171,1.0,MES,51,0.28310324,0.004541099999999965,3.0,CMES,0.8087377657997727,1.6487619230562454,0.8077121715652046,0.0,0.24735741171377076,0.0,0.8154720891358503,0.05109284999999997,0.05109284999999997,0.05360461,0.05360461,-0.24651519850000003,0.24651519850000003,-0.24651519850000003,0.24651519850000003
shared_backbone,18520,T2,CMES,0.29993442,73,0.013443681499999999,0.340759455,0.13227018682668557,0.6991589869710427,0.8206058304348374,data_driven_transition_energy_peak,True,True,62,0.31473276,0.8206058304348374,3.0,CMES,61,0.31108564,0.8210074874994934,3.0,CMES,0,0.013443681499999999,0.1827729799246454,1.0,MES,0,0.013443681499999999,1.0,1.0,MES,58,0.30072275000000004,0.0007883300000000593,5.0,PROG,0.8001324481162226,1.6142820501506465,0.8009664847617346,0.0,0.4311820829001374,0.0,0.8074372546435231,0.014798340000000021,0.014798340000000021,0.011151220000000017,0.011151220000000017,-0.28649073849999995,0.28649073849999995,-0.28649073849999995,0.28649073849999995
shared_backbone,18855,T2,CMES,0.3059474,37,0.01420406175,0.33273144,0.413589844842891,0.6450443183450998,0.8283058075777178,data_driven_transition_energy_peak,True,True,34,0.318528025,0.8283058075777178,5.0,PROG,34,0.318528025,0.8243172834419185,5.0,PROG,11,0.034213902500000004,0.14808210864478275,1.0,MES,12,0.0360830635,0.8864344572116643,1.0,MES,33,0.30908141499999997,0.00313401499999999,5.0,PROG,0.8111855897924671,1.6752232025019151,0.8127336235078931,0.0,0.5020948157233935,0.0,0.8574158023997153,0.012580625000000012,0.012580625000000012,0.012580625000000012,0.012580625000000012,-0.2717334975,0.2717334975,-0.26986433649999997,0.26986433649999997
shared_backbone,18858,T2,CMES,0.27102716,103,0.008778636,0.34914847000000004,0.10076281311138169,0.674117961754115,0.8569937135870103,data_driven_transition_energy_peak,True,True,95,0.32565376,0.8569937135870103,7.0,PROG,94,0.32334275,0.870991165813022,7.0,PROG,13,0.019829563,0.15568253272901905,1.0,MES,11,0.0186478625,0.9121580309924702,1.0,MES,82,0.270724425,0.0003027349999999984,7.0,PROG,0.7900555980101612,1.476526436340324,0.7715702227260727,0.0,0.12618572292997526,0.0,0.6281129423831466,0.054626600000000025,0.054626600000000025,0.05231559000000002,0.05231559000000002,-0.251197597,0.251197597,-0.2523792975,0.2523792975
shared_backbone,18870,T2,CMES,0.25883543,108,0.0072889432,0.35179528,0.03868225315977663,0.7057339976858876,0.8126726240093995,data_driven_transition_energy_peak,True,True,103,0.33403945999999995,0.8126726240093995,7.0,PROG,103,0.33403945999999995,0.8127240207170154,7.0,PROG,10,0.017458625,0.15904139586574256,0.0,IPSC,10,0.017458625,0.8992818264107603,0.0,IPSC,76,0.26035434,0.00151891000000004,7.0,PROG,0.7472030943003533,1.3628279118026627,0.744064011785541,3.213372852308177e-15,0.26032846660980713,1.7852071401712094e-14,0.49998891079214,0.07520402999999998,0.07520402999999998,0.07520402999999998,0.07520402999999998,-0.24137680499999997,0.24137680499999997,-0.24137680499999997,0.24137680499999997
shared_backbone,18907,T2,CMES,0.30431904,47,0.014147929,0.337738305,0.2020556279286879,0.67175888367311,0.8165140738168221,data_driven_transition_energy_peak,True,True,43,0.33094049999999997,0.8165140738168221,3.0,CMES,43,0.33094049999999997,0.8165724980277129,3.0,CMES,13,0.043347848999999994,0.15917916617369118,0.0,IPSC,14,0.0457722565,0.8634040273171422,0.0,IPSC,33,0.3034812,0.0008378399999999786,3.0,CMES,0.8052866346297228,1.6380424334769659,0.8056398569583101,0.0,0.39545944993669496,0.0,0.834084089618493,0.026621459999999986,0.026621459999999986,0.026621459999999986,0.026621459999999986,-0.260971191,0.260971191,-0.2585467835,0.2585467835
shared_backbone,18912,T2,CMES,0.31262648,100,0.0080636965,0.3727237,0.0,0.6844811891741085,0.8444166276145537,data_driven_transition_energy_peak,True,True,91,0.335774065,0.8444166276145537,5.0,PROG,92,0.337896625,0.8542215161669491,7.0,PROG,36,0.043407945,0.17224767582366537,0.0,IPSC,36,0.043407945,0.9964096182081128,0.0,IPSC,75,0.312446935,0.00017954500000000317,3.0,CMES,0.8200682659089922,1.7148233284885108,0.8200044820165829,4.012308589913138e-17,0.13406253345761482,2.229060327729521e-16,0.9236654841905183,0.023147585000000026,0.023147585000000026,0.02527014500000002,0.02527014500000002,-0.269218535,0.269218535,-0.269218535,0.269218535
shared_backbone,19093,T2,CMES,0.31081943,126,0.012019524,0.346556335,0.10794036176246362,0.6761869803200389,0.9040570529754188,data_driven_transition_energy_peak,True,True,121,0.334479725,0.9040570529754188,5.0,PROG,122,0.33606997,0.9004812046060177,5.0,PROG,51,0.050616259,0.13808409138439495,1.0,MES,53,0.052113965,0.8655247461466853,1.0,MES,107,0.31013788,0.0006815500000000307,5.0,PROG,0.8133664985337239,1.6808747553683918,0.8137889843120469,6.795881179273809e-21,0.10443295089264845,3.775489544041005e-20,0.8938635682243493,0.023660294999999998,0.023660294999999998,0.025250539999999988,0.025250539999999988,-0.260203171,0.260203171,-0.258705465,0.258705465
shared_backbone,19108,T2,CMES,0.293644,32,0.013453955,0.29461435,0.0752439034195114,0.6956249158123966,0.885969083723915,data_driven_transition_energy_peak,True,True,27,0.094669163,0.885969083723915,1.0,MES,28,0.11678311,0.8865154624940779,1.0,MES,7,0.0260334975,0.1454971387908054,0.0,IPSC,7,0.0260334975,0.8313110868649061,0.0,IPSC,31,0.29461435,0.0009703500000000087,3.0,CMES,0.11148266434279774,0.10417422204886806,0.09864661774566119,0.0003163349405755779,0.0,0.0017574163365309883,8.645413230257766e-06,-0.19897483700000002,0.19897483700000002,-0.17686089000000002,0.17686089000000002,-0.2676105025,0.2676105025,-0.2676105025,0.2676105025
shared_backbone,19127,T2,CMES,0.30796184,58,0.009876764,0.36445006999999996,0.0,0.7029381818562782,0.8292238702887362,data_driven_transition_energy_peak,True,True,51,0.33235078,0.8292238702887362,3.0,CMES,52,0.334565385,0.8510136279350854,3.0,CMES,19,0.036633253000000005,0.1341414796499227,0.0,IPSC,19,0.036633253000000005,0.8226282424553825,0.0,IPSC,44,0.305077615,0.0028842249999999625,3.0,CMES,0.7661023738297226,1.4549263628348512,0.766582448525892,0.0,0.20912748040730925,0.0,0.5941895536894841,0.024388940000000026,0.024388940000000026,0.026603545000000006,0.026603545000000006,-0.27132858699999995,0.27132858699999995,-0.27132858699999995,0.27132858699999995
shared_backbone,19159,T2,CMES,0.33477678,56,0.011886392999999999,0.401277645,0.31228742101576057,0.6986620878755028,0.8175253695719567,data_driven_transition_energy_peak,True,True,32,0.05158148,0.8175253695719567,0.0,IPSC,34,0.063623632,0.8008618402443288,1.0,MES,29,0.0464336405,0.18365046718527459,0.0,IPSC,29,0.0464336405,1.0,0.0,IPSC,43,0.33418033999999996,0.0005964400000000314,3.0,CMES,0.7748737625263931,1.4892081572144322,0.7744488140755375,0.0,0.10935610772298174,0.0,0.6438467100054165,-0.2831953,0.2831953,-0.271153148,0.271153148,-0.2883431395,0.2883431395,-0.2883431395,0.2883431395
shared_backbone,19190,T2,CMES,0.31270877,84,0.008986359499999999,0.364080545,0.09759426492619372,0.7182431921220145,0.8174916697961552,data_driven_transition_energy_peak,True,True,79,0.350328935,0.8174916697961552,5.0,PROG,72,0.335471875,0.8151083469987365,4.0,CMES,10,0.019957391499999998,0.16794302530943686,0.0,IPSC,10,0.019957391499999998,0.9906604186423604,0.0,IPSC,63,0.31433254,0.0016237699999999688,3.0,CMES,0.8010909788970819,1.6050266205969062,0.7991157928194517,0.0,0.17253074819799916,0.0,0.7856344777991101,0.03762016499999998,0.03762016499999998,0.02276310499999995,0.02276310499999995,-0.29275137850000005,0.29275137850000005,-0.29275137850000005,0.29275137850000005
shared_backbone,19193,T2,CMES,0.32815273,56,0.009603269,0.35780535,0.03155352520723703,0.700882967032026,0.8089755434533819,data_driven_transition_energy_peak,True,True,50,0.336639285,0.8089755434533819,3.0,CMES,50,0.336639285,0.8067132085269022,3.0,CMES,6,0.017528632000000002,0.13262013453255705,0.0,IPSC,6,0.017528632000000002,0.7937690770861583,0.0,IPSC,44,0.32809238,6.03499999999868e-05,3.0,CMES,0.80042243348399,1.6055111100333375,0.7992130955228077,0.0,0.2743569094831335,0.0,0.7911995566469956,0.008486555000000007,0.008486555000000007,0.008486555000000007,0.008486555000000007,-0.310624098,0.310624098,-0.310624098,0.310624098
shared_backbone,19209,T2,CMES,0.2835148,85,0.010101056,0.365858085,0.116791405383542,0.7194817348429765,0.8076685497354579,data_driven_transition_energy_peak,True,True,75,0.330622675,0.8076685497354579,7.0,PROG,75,0.330622675,0.805927811134597,7.0,PROG,8,0.0226253125,0.1703865828384161,0.0,IPSC,8,0.0226253125,1.0,0.0,IPSC,59,0.28262767,0.0008871300000000137,7.0,PROG,0.7854488275203013,1.5410954830283405,0.7858536208416281,0.0,0.446929725199759,0.0,0.7113948753159833,0.047107874999999966,0.047107874999999966,0.047107874999999966,0.047107874999999966,-0.2608894875,0.2608894875,-0.2608894875,0.2608894875
