scope,individual,transition_id,transition_weight,parameter,gdis,potential
cf_extension,18489,T3_CF,0.5,0.32973573,0.829026227464087,1.691316358729689
cf_extension,18489,T3_CF,0.5,0.33368955499999997,0.7884298512924112,1.9566544054334867
cf_extension,18489,T3_CF,0.5,0.33869167,0.7182287340609534,1.352742988939938
cf_extension,18489,T3_CF,0.5,0.3436947,0.6275665676216674,0.9462693735872233
cf_extension,18489,T3_CF,0.5,0.35093111,0.5453092265809858,0.7313303643438587
cf_extension,18489,T3_CF,0.5,0.35723773000000003,0.4993401984656185,0.6446258758118251
cf_extension,18489,T3_CF,0.5,0.363584295,0.5238157567288788,0.6669732215345958
cf_extension,18489,T3_CF,0.5,0.36982890999999996,0.5890231998939691,0.8770995065075176
cf_extension,18489,T3_CF,0.5,0.377403975,0.6602891733958958,1.142689677730057
cf_extension,18489,T3_CF,0.5,0.386348755,0.7157218402906751,1.340048744674582
cf_extension,18489,T3_CF,0.5,0.39761314999999997,0.7334293636343229,1.2578554252929226
cf_extension,18489,T3_CF,0.75,0.0093122065,0.031369681167897644,0.02431565590948724
cf_extension,18489,T3_CF,0.75,0.011328037999999999,0.31596723502642116,0.40045422002323033
cf_extension,18489,T3_CF,0.75,0.01302681,0.4874947420956237,0.669453155983212
cf_extension,18489,T3_CF,0.75,0.0143263495,0.5712791129524348,0.8299174961244637
cf_extension,18489,T3_CF,0.75,0.015519297,0.5926472581737834,0.889342011402408
cf_extension,18489,T3_CF,0.75,0.0168322035,0.5795763757356664,0.8565495322028089
cf_extension,18489,T3_CF,0.75,0.017914324000000002,0.5622775291588932,0.8047287833686654
cf_extension,18489,T3_CF,0.75,0.018963782,0.5559630123721142,0.7812180410577715
cf_extension,18489,T3_CF,0.75,0.020058662499999998,0.5701631333611883,0.811527192780618
cf_extension,18489,T3_CF,0.75,0.021111653,0.6037571856020623,0.9099158224820703
cf_extension,18489,T3_CF,0.75,0.022325962,0.6466338584161698,1.0616837565466555
cf_extension,18489,T3_CF,0.75,0.023459155500000002,0.6878104424086348,1.2082698546307662
cf_extension,18489,T3_CF,0.75,0.0243989695,0.71829150121932,1.2860301902119704
cf_extension,18489,T3_CF,0.75,0.025694407,0.7342985877650539,1.3216685498345553
cf_extension,18489,T3_CF,0.75,0.027024850500000003,0.7398607014771905,1.3395942288775564
cf_extension,18489,T3_CF,0.75,0.0284677495,0.7420081729989838,1.3432515497275332
cf_extension,18489,T3_CF,0.75,0.030000875,0.7447140796336695,1.352607411595868
cf_extension,18489,T3_CF,0.75,0.031603558000000004,0.7475971960863113,1.3836481569181776
cf_extension,18489,T3_CF,0.75,0.032827143,0.7509613316290145,1.4058660739346194
cf_extension,18489,T3_CF,0.75,0.034369566500000004,0.7561033946180382,1.4122282434187747
cf_extension,18489,T3_CF,0.75,0.0358856165,0.7638425491239029,1.4288303533173763
cf_extension,18489,T3_CF,0.75,0.037017264,0.7751654779634294,1.478991186826152
cf_extension,18489,T3_CF,0.75,0.0385723355,0.7918544184191968,1.563494898179601
cf_extension,18489,T3_CF,0.75,0.040326014,0.8128617752022927,1.6728992141460988
cf_extension,18489,T3_CF,0.75,0.0418761535,0.8344375081206948,1.7981814124439646
cf_extension,18489,T3_CF,0.75,0.0432921105,0.8525812075394198,1.9259777262576216
cf_extension,18489,T3_CF,0.75,0.04513121,0.8638520754513912,2.008254810282966
cf_extension,18489,T3_CF,0.75,0.046949789,0.8657385727246047,2.020694073369488
cf_extension,18489,T3_CF,0.75,0.0497425255,0.8569092262250945,1.9637277109535094
cf_extension,18489,T3_CF,0.75,0.0530543255,0.8382657202084506,1.8396323567537904
cf_extension,18489,T3_CF,0.75,0.060854992,0.8139244696239305,1.6879026167342277
cf_extension,18489,T3_CF,0.75,0.07096665299999999,0.7895095892882922,1.5453382761537187
cf_extension,18489,T3_CF,0.75,0.08510867999999999,0.769328362174694,1.4436092107002152
cf_extension,18489,T3_CF,0.75,0.11337672,0.7564021016039923,1.3985279243234807
cf_extension,18489,T3_CF,0.75,0.167147585,0.7512978501103944,1.3968475217897192
cf_extension,18489,T3_CF,0.75,0.20183552,0.7527261894423432,1.403091322117911
cf_extension,18489,T3_CF,0.75,0.22430557,0.7580026718969537,1.4207897684045088
cf_extension,18489,T3_CF,0.75,0.240892615,0.7649530280027179,1.4464684980266218
cf_extension,18489,T3_CF,0.75,0.25259418499999997,0.7725334554065563,1.4800483266603617
cf_extension,18489,T3_CF,0.75,0.26397637500000004,0.780557993840504,1.5162012383482093
cf_extension,18489,T3_CF,0.75,0.2719585,0.7880108049452392,1.5552603969314658
cf_extension,18489,T3_CF,0.75,0.28112985,0.7940678490697634,1.5836655076775317
cf_extension,18489,T3_CF,0.75,0.28750427,0.7982069919151072,1.6033224552462453
cf_extension,18489,T3_CF,0.75,0.29457911999999997,0.800707695418019,1.6153362440393098
cf_extension,18489,T3_CF,0.75,0.29996205,0.8022315718198456,1.6196775271406
cf_extension,18489,T3_CF,0.75,0.30501105,0.804020533899213,1.6246846790168545
cf_extension,18489,T3_CF,0.75,0.31007466,0.8066672720618913,1.6378088414266623
cf_extension,18489,T3_CF,0.75,0.31486061,0.8100492030179107,1.6574654496711099
cf_extension,18489,T3_CF,0.75,0.31857947,0.8093257577259535,1.6820101067770412
cf_extension,18489,T3_CF,0.75,0.32265318,0.8249605638155515,1.6995814021745688
cf_extension,18489,T3_CF,0.75,0.32632022,0.8380811182851522,1.7013574131227431
