branch,lineage,differentiation,transition_weight,parameter,gdis,potential
0,SC-EC,2,0.25,0.0573804062909567,0.4085194642943035,0.5797717238636986
0,SC-EC,2,0.25,0.08191349934469194,0.2819697292825404,0.2742232933061061
0,SC-EC,2,0.25,0.09592070773263431,0.3044374755866346,0.3211007228335051
0,SC-EC,2,0.25,0.11066513761467886,0.42649309462585855,0.5740605503431104
0,SC-EC,2,0.25,0.12446756225425945,0.5987069778194835,1.0223580710464062
0,SC-EC,2,0.25,0.14052260812581913,0.7482815053414713,1.6695069219861232
0,SC-EC,2,0.25,0.15624999999999994,0.8388539479289563,2.0771227550631246
0,SC-EC,2,0.25,0.17263269986893837,0.8714899574056623,1.8891068921202896
0,SC-EC,2,0.25,0.18500163826998683,0.8643238105544748,1.8551941839440036
0,SC-EC,2,0.25,0.1997870249017038,0.8432490134063467,1.8202742986132017
0,SC-EC,2,0.25,0.2151867627785059,0.8298003169002628,1.7764145412878138
0,SC-EC,2,0.25,0.23136467889908255,0.8258648730832847,1.739345543128147
0,SC-EC,2,0.25,0.24582241153342071,0.8188608186400812,1.702255077383121
0,SC-EC,2,0.25,0.26077162516382696,0.8070828336403948,1.6505123536039457
0,SC-EC,2,0.25,0.27436926605504586,0.7893791931001499,1.589922151991212
0,SC-EC,2,0.25,0.28870412844036697,0.7660872227500266,1.4775197456121072
0,SC-EC,2,0.25,0.3018922018348623,0.7406703115261043,1.341134599242679
0,SC-EC,2,0.25,0.31671854521625165,0.719181969058061,1.2534319377956056
0,SC-EC,2,0.25,0.32949705111402355,0.7066197617589303,1.2073764233747777
0,SC-EC,2,0.25,0.3434223460026212,0.7080974487172841,1.2139736446818277
0,SC-EC,2,0.25,0.35652850589777196,0.7210498857721102,1.2697037791027124
0,SC-EC,2,0.25,0.37033093053735255,0.7368459433613272,1.3423252392432576
0,SC-EC,2,0.25,0.3843790956749672,0.7503761117117529,1.4248281218741294
0,SC-EC,2,0.25,0.39777195281782435,0.7573064906403891,1.4411993374160057
0,SC-EC,2,0.25,0.40960845347313235,0.7574677742929634,1.4071542258587688
0,SC-EC,2,0.25,0.4223869593709043,0.7544483481383907,1.3932354793923394
0,SC-EC,2,0.25,0.4347968545216251,0.7518086979420944,1.3815980599366031
0,SC-EC,2,0.25,0.4480258846657929,0.7544369962156792,1.3970998919943438
0,SC-EC,2,0.25,0.462606487549148,0.7620024018202805,1.4343287806016376
0,SC-EC,2,0.25,0.4745658584534731,0.7714399718310252,1.475431139551013
0,SC-EC,2,0.25,0.48840923984272605,0.7814841518149737,1.5286880804345617
0,SC-EC,2,0.25,0.5030111633372503,0.7895859381142554,1.564823279670795
0,SC-EC,2,0.25,0.5323883666274971,0.7949333011391171,1.5863203723872916
0,SC-EC,2,0.25,0.560590481786134,0.7976581762815489,1.600133687540652
0,SC-EC,2,0.25,0.5855611045828437,0.7980235557861959,1.5986192331273859
0,SC-EC,2,0.25,0.6168111045828437,0.7975298434913056,1.5957819300267733
0,SC-EC,2,0.25,0.6477673325499412,0.7968032482353893,1.5914292870728093
0,SC-EC,2,0.25,0.6794212690951822,0.7963333868711551,1.5890301430029552
0,SC-EC,2,0.25,0.7074764982373678,0.7964481236194543,1.5911157563620515
0,SC-EC,2,0.25,0.7346504112808461,0.7968161664526561,1.5941430781946628
0,SC-EC,2,0.25,0.7625587544065805,0.7972660047889395,1.5982344859545379
0,SC-EC,2,0.25,0.7926703877790835,0.7976359148220211,1.599378472200546
0,SC-EC,2,0.25,0.8224148061104583,0.7980008408880721,1.6005316867117716
0,SC-EC,2,0.25,0.8493683901292597,0.798785212543036,1.6033521668785127
0,SC-EC,2,0.25,0.8758813160987073,0.8006461197612902,1.6119306874008876
0,SC-EC,2,0.25,0.9012925969447708,0.8040608404258484,1.629268528451702
0,SC-EC,2,0.25,0.9281727379553467,0.809506652419724,1.6587667229981975
0,SC-EC,2,0.5,0.0573804062909567,0.4016727948880097,0.5797717238636986
0,SC-EC,2,0.5,0.08191349934469194,0.32296653437190503,0.30990463943192276
0,SC-EC,2,0.5,0.09592070773263431,0.36871643412218463,0.41359793228396213
0,SC-EC,2,0.5,0.11066513761467886,0.4954593952047802,0.7267133134462245
0,SC-EC,2,0.5,0.12446756225425945,0.6597323186856229,1.2275979686941914
0,SC-EC,2,0.5,0.14052260812581913,0.7988547355389497,1.8988539631659023
0,SC-EC,2,0.5,0.15624999999999994,0.8743289966641962,2.30098654022007
0,SC-EC,2,0.5,0.17263269986893837,0.8951852063048132,2.083038103917053
0,SC-EC,2,0.5,0.18500163826998683,0.8824899972860911,2.005068914786114
0,SC-EC,2,0.5,0.1997870249017038,0.8597163960052665,1.9282914126858057
0,SC-EC,2,0.5,0.2151867627785059,0.8437912363013691,1.8544649980272556
0,SC-EC,2,0.5,0.23136467889908255,0.8364629213190053,1.8013856288746135
0,SC-EC,2,0.5,0.24582241153342071,0.8274710057734693,1.7518857909468737
0,SC-EC,2,0.5,0.26077162516382696,0.8142475210098049,1.6891544824007292
0,SC-EC,2,0.5,0.27436926605504586,0.7951593176470784,1.61942896335055
0,SC-EC,2,0.5,0.28870412844036697,0.7704031578423749,1.49788163771855
0,SC-EC,2,0.5,0.3018922018348623,0.7436443684930676,1.3523762210579953
0,SC-EC,2,0.5,0.31671854521625165,0.7210174255992485,1.2589513727509363
0,SC-EC,2,0.5,0.32949705111402355,0.7075897639184981,1.2101218194890204
0,SC-EC,2,0.5,0.3434223460026212,0.7085379528676524,1.2156910404705377
0,SC-EC,2,0.5,0.35652850589777196,0.7212832282288102,1.2706592444587763
0,SC-EC,2,0.5,0.37033093053735255,0.7370181621297998,1.3430766981940638
0,SC-EC,2,0.5,0.3843790956749672,0.7505149985940321,1.4255778557981895
0,SC-EC,2,0.5,0.39777195281782435,0.7574104362070975,1.4417775202530052
0,SC-EC,2,0.5,0.40960845347313235,0.7575477384061955,1.4074579354791765
0,SC-EC,2,0.5,0.4223869593709043,0.7544952411789865,1.3933777726147174
0,SC-EC,2,0.5,0.4347968545216251,0.7518264212611612,1.381657823520787
0,SC-EC,2,0.5,0.4480258846657929,0.7544399703395883,1.3971197133474567
0,SC-EC,2,0.5,0.462606487549148,0.7620017912373127,1.4343302234546247
0,SC-EC,2,0.5,0.4745658584534731,0.7714389088592521,1.4754333933808093
0,SC-EC,2,0.5,0.48840923984272605,0.7814834998592346,1.5286909562833422
0,SC-EC,2,0.5,0.5030111633372503,0.7895858334352084,1.5648247052312645
0,SC-EC,2,0.5,0.5323883666274971,0.7949334883240684,1.586320606505271
0,SC-EC,2,0.5,0.560590481786134,0.7976582287505573,1.600133687540652
0,SC-EC,2,0.5,0.5855611045828437,0.7980235252587458,1.5986192331273859
0,SC-EC,2,0.5,0.6168111045828437,0.7975298192936412,1.5957819300267733
0,SC-EC,2,0.5,0.6477673325499412,0.7968032438791488,1.5914292870728093
0,SC-EC,2,0.5,0.6794212690951822,0.7963333868711551,1.5890301430029552
0,SC-EC,2,0.5,0.7074764982373678,0.7964481236194543,1.5911157563620515
0,SC-EC,2,0.5,0.7346504112808461,0.7968161664526561,1.5941430781946628
0,SC-EC,2,0.5,0.7625587544065805,0.7972660047889393,1.5982344859545379
0,SC-EC,2,0.5,0.7926703877790835,0.7976359148220211,1.599378472200546
0,SC-EC,2,0.5,0.8224148061104583,0.7980008408880723,1.6005316867117716
0,SC-EC,2,0.5,0.8493683901292597,0.7987852125430367,1.6033521668785127
0,SC-EC,2,0.5,0.8758813160987073,0.8006461197612911,1.6119306874008956
0,SC-EC,2,0.5,0.9012925969447708,0.8040608404258494,1.62926852845171
0,SC-EC,2,0.5,0.9281727379553467,0.8095066524197246,1.6587667229981975
0,SC-EC,2,0.75,0.0573804062909567,0.3965978478939651,0.5797717238636986
0,SC-EC,2,0.75,0.08191349934469194,0.3602084417183589,0.34558598555773945
0,SC-EC,2,0.75,0.09592070773263431,0.42569925558331606,0.5060951417344193
0,SC-EC,2,0.75,0.11066513761467886,0.5552982274193918,0.8793660765493387
0,SC-EC,2,0.75,0.12446756225425945,0.7112332951571408,1.432837866341976
0,SC-EC,2,0.75,0.14052260812581913,0.8403471185050757,2.1282010043456814
0,SC-EC,2,0.75,0.15624999999999994,0.9027805850519173,2.524850325377015
0,SC-EC,2,0.75,0.17263269986893837,0.9144468804725734,2.2769693157138167
0,SC-EC,2,0.75,0.18500163826998683,0.8980215470609422,2.154943645628225
0,SC-EC,2,0.75,0.1997870249017038,0.8743308891029568,2.0363085267584102
0,SC-EC,2,0.75,0.2151867627785059,0.8565815976333337,1.9325154547666976
0,SC-EC,2,0.75,0.23136467889908255,0.8464839696399162,1.86342571462108
0,SC-EC,2,0.75,0.24582241153342071,0.8357387351401431,1.8015165045106265
0,SC-EC,2,0.75,0.26077162516382696,0.8211739701004966,1.7277966111975127
0,SC-EC,2,0.75,0.27436926605504586,0.8007794954960072,1.648935774709888
0,SC-EC,2,0.75,0.28870412844036697,0.7746312685648112,1.518243529824993
0,SC-EC,2,0.75,0.3018922018348623,0.7465789979376796,1.3636178428733117
0,SC-EC,2,0.75,0.31671854521625165,0.722841327830412,1.2644708077062672
0,SC-EC,2,0.75,0.32949705111402355,0.7085614625114183,1.212867215603263
0,SC-EC,2,0.75,0.3434223460026212,0.7089826094795243,1.2174084362592477
0,SC-EC,2,0.75,0.35652850589777196,0.7215183083819006,1.2716147098148403
0,SC-EC,2,0.75,0.37033093053735255,0.7371907400620157,1.34382815714487
0,SC-EC,2,0.75,0.3843790956749672,0.7506539020340373,1.4263275897222498
0,SC-EC,2,0.75,0.39777195281782435,0.757514362911502,1.442355703090005
0,SC-EC,2,0.75,0.40960845347313235,0.7576276684850467,1.407761645099584
0,SC-EC,2,0.75,0.4223869593709043,0.7545421192958388,1.3935200658370954
0,SC-EC,2,0.75,0.4347968545216251,0.7518441468329629,1.3817175871049707
0,SC-EC,2,0.75,0.4480258846657929,0.754442949199291,1.3971395347005693
0,SC-EC,2,0.75,0.462606487549148,0.762001182227292,1.4343316663076116
0,SC-EC,2,0.75,0.4745658584534731,0.7714378462727216,1.4754356472106054
0,SC-EC,2,0.75,0.48840923984272605,0.7814828479782442,1.5286938321321226
0,SC-EC,2,0.75,0.5030111633372503,0.789585728764238,1.564826130791734
0,SC-EC,2,0.75,0.5323883666274971,0.7949336755085895,1.5863208406232507
0,SC-EC,2,0.75,0.560590481786134,0.7976582812194882,1.600133687540652
0,SC-EC,2,0.75,0.5855611045828437,0.7980234947314309,1.5986192331273859
0,SC-EC,2,0.75,0.6168111045828437,0.7975297950960146,1.5957819300267733
0,SC-EC,2,0.75,0.6477673325499412,0.7968032395229092,1.5914292870728093
0,SC-EC,2,0.75,0.6794212690951822,0.7963333868711551,1.5890301430029552
0,SC-EC,2,0.75,0.7074764982373678,0.7964481236194543,1.5911157563620515
0,SC-EC,2,0.75,0.7346504112808461,0.7968161664526561,1.5941430781946628
0,SC-EC,2,0.75,0.7625587544065805,0.797266004788939,1.5982344859545379
0,SC-EC,2,0.75,0.7926703877790835,0.7976359148220211,1.599378472200546
0,SC-EC,2,0.75,0.8224148061104583,0.7980008408880728,1.6005316867117716
0,SC-EC,2,0.75,0.8493683901292597,0.7987852125430375,1.6033521668785127
0,SC-EC,2,0.75,0.8758813160987073,0.8006461197612921,1.6119306874009038
0,SC-EC,2,0.75,0.9012925969447708,0.8040608404258501,1.6292685284517183
0,SC-EC,2,0.75,0.9281727379553467,0.8095066524197246,1.6587667229981975
0,SC-EC,2,1.0,0.0573804062909567,0.39300995787850784,0.5797717238636986
0,SC-EC,2,1.0,0.08191349934469194,0.3940772151115834,0.3812673316835561
0,SC-EC,2,1.0,0.09592070773263431,0.47632731371269044,0.5985923511848763
0,SC-EC,2,1.0,0.11066513761467886,0.6073708588507276,1.0320188396524528
0,SC-EC,2,1.0,0.12446756225425945,0.7548184556945925,1.6380777639897612
0,SC-EC,2,1.0,0.14052260812581913,0.8743930799532365,2.3575480455254603
0,SC-EC,2,1.0,0.15624999999999994,0.9255541950167641,2.7487141105339603
0,SC-EC,2,1.0,0.17263269986893837,0.9301194251745144,2.4709005275105804
0,SC-EC,2,1.0,0.18500163826998683,0.9113330352276308,2.304818376470336
0,SC-EC,2,1.0,0.1997870249017038,0.8873127311779636,2.1443256408310143
0,SC-EC,2,1.0,0.2151867627785059,0.8682724500763284,2.0105659115061396
0,SC-EC,2,1.0,0.23136467889908255,0.8559408736683165,1.9254658003675464
0,SC-EC,2,1.0,0.24582241153342071,0.8436658880491044,1.8511472180743793
0,SC-EC,2,1.0,0.26077162516382696,0.8278661833260035,1.7664387399942962
0,SC-EC,2,1.0,0.27436926605504586,0.8062432496861123,1.6784425860692262
0,SC-EC,2,1.0,0.28870412844036697,0.778772841092751,1.538605421931436
0,SC-EC,2,1.0,0.3018922018348623,0.7494743412099364,1.3748594646886279
0,SC-EC,2,1.0,0.31671854521625165,0.7246534439648973,1.269990242661598
0,SC-EC,2,1.0,0.32949705111402355,0.709534589841587,1.2156126117175055
0,SC-EC,2,1.0,0.3434223460026212,0.7094312807566574,1.2191258320479577
0,SC-EC,2,1.0,0.35652850589777196,0.7217550974009749,1.2725701751709042
0,SC-EC,2,1.0,0.37033093053735255,0.7373636735734406,1.344579616095676
0,SC-EC,2,1.0,0.3843790956749672,0.7507928216675355,1.42707732364631
0,SC-EC,2,1.0,0.39777195281782435,0.7576182706877758,1.4429338859270047
0,SC-EC,2,1.0,0.40960845347313235,0.7577075645436904,1.4080653547199917
0,SC-EC,2,1.0,0.4223869593709043,0.754588982494532,1.3936623590594734
0,SC-EC,2,1.0,0.4347968545216251,0.7518618746524024,1.3817773506891546
0,SC-EC,2,1.0,0.4480258846657929,0.7544459327911819,1.3971593560536821
0,SC-EC,2,1.0,0.462606487549148,0.7620005747896481,1.4343331091605986
0,SC-EC,2,1.0,0.4745658584534731,0.7714367840713725,1.4754379010404015
0,SC-EC,2,1.0,0.48840923984272605,0.7814821961719978,1.528696707980903
0,SC-EC,2,1.0,0.5030111633372503,0.7895856241013441,1.5648275563522036
0,SC-EC,2,1.0,0.5323883666274971,0.7949338626926803,1.5863210747412302
0,SC-EC,2,1.0,0.560590481786134,0.7976583336883416,1.600133687540652
0,SC-EC,2,1.0,0.5855611045828437,0.7980234642042512,1.5986192331273859
0,SC-EC,2,1.0,0.6168111045828437,0.797529770898426,1.5957819300267733
0,SC-EC,2,1.0,0.6477673325499412,0.7968032351666708,1.5914292870728093
0,SC-EC,2,1.0,0.6794212690951822,0.7963333868711551,1.5890301430029552
0,SC-EC,2,1.0,0.7074764982373678,0.7964481236194543,1.5911157563620515
0,SC-EC,2,1.0,0.7346504112808461,0.7968161664526561,1.5941430781946628
0,SC-EC,2,1.0,0.7625587544065805,0.797266004788939,1.5982344859545379
0,SC-EC,2,1.0,0.7926703877790835,0.7976359148220211,1.599378472200546
0,SC-EC,2,1.0,0.8224148061104583,0.7980008408880731,1.6005316867117716
0,SC-EC,2,1.0,0.8493683901292597,0.7987852125430382,1.6033521668785127
0,SC-EC,2,1.0,0.8758813160987073,0.8006461197612931,1.6119306874009118
0,SC-EC,2,1.0,0.9012925969447708,0.8040608404258511,1.6292685284517268
0,SC-EC,2,1.0,0.9281727379553467,0.8095066524197251,1.6587667229981975
1,SC-beta,1,0.0,0.023633257403189,0.39736005248749845,0.5181685323864044
1,SC-beta,1,0.0,0.034453302961275606,0.3809079141116949,0.469745987887076
1,SC-beta,1,0.0,0.0448665798893589,0.40449812449307526,0.5032513606605072
1,SC-beta,1,0.0,0.0551171493654409,0.45640221135566017,0.6000016602695445
1,SC-beta,1,0.0,0.0676456231695411,0.5248917024234702,0.748859018494197
1,SC-beta,1,0.0,0.07956394402863645,0.5924736058574332,1.0258678154725014
1,SC-beta,1,0.0,0.09888545395379106,0.65588605977589,1.0225328151944721
1,SC-beta,1,0.0,0.12150178978197196,0.70786518284437,1.1692821619492624
1,SC-beta,1,0.0,0.13809794988610474,0.7462439072935857,1.368615152796247
1,SC-beta,1,0.0,0.1542059876342336,0.7728643054269013,1.5660255106301773
1,SC-beta,1,0.0,0.171127562642369,0.8014243965864135,1.623818921192694
1,SC-beta,1,0.0,0.1896762121705174,0.8139674102566965,1.661234168432712
1,SC-beta,1,0.0,0.20769606247966155,0.8171735638175156,1.681201963249424
1,SC-beta,1,0.0,0.22526846729580213,0.8178094419204227,1.690095976455273
1,SC-beta,1,0.0,0.2437764399609502,0.8190105352566062,1.6948199354416704
1,SC-beta,1,0.0,0.261999674585096,0.8146208649513984,1.6883586552191407
1,SC-beta,1,0.0,0.284371949235275,0.802304998333548,1.6616625704955166
1,SC-beta,1,0.0,0.30373413602342986,0.7824234358677824,1.5598790806973764
1,SC-beta,1,0.0,0.3246827204685975,0.7584468405631886,1.4166346127796454
1,SC-beta,1,0.0,0.3451431825577611,0.7366081427452322,1.3121719676401375
1,SC-beta,1,0.0,0.36641718190693134,0.7242702266331652,1.2654085718050045
1,SC-beta,1,0.0,0.3871623820370973,0.7278338645512105,1.2796834707255227
1,SC-beta,1,0.0,0.4053449397982427,0.7454085705184559,1.3528145092410433
1,SC-beta,1,0.0,0.4283273673934266,0.7686326536043331,1.4735808059598907
1,SC-beta,1,0.0,0.4489505369345916,0.7902247426665275,1.6063040602215428
1,SC-beta,1,0.0,0.46884152294175074,0.8053100726760898,1.6684459023745546
1,SC-beta,1,0.0,0.489627399934917,0.8120881064989077,1.664500990862513
1,SC-beta,1,0.0,0.5275051124744377,0.8121408506902501,1.6555998314153269
1,SC-beta,1,0.0,0.5816973415132924,0.8093349168775192,1.648622075336413
1,SC-beta,1,0.0,0.624642126789366,0.807482637742561,1.6433710104112729
1,SC-beta,1,0.0,0.6677914110429448,0.8068214280985883,1.6423173494542154
1,SC-beta,1,0.0,0.7191206543967281,0.8057106208656837,1.6388030265203317
1,SC-beta,1,0.0,0.7680981595092025,0.8032292726742817,1.6261080827546754
1,SC-beta,1,0.0,0.8213701431492842,0.798225449543743,1.600611274519602
1,SC-beta,1,0.0,0.8677914110429448,0.7897631005141493,1.559273107807233
1,SC-beta,1,0.0,0.9144171779141104,0.7769061746255821,1.5002307485444402
1,SC-beta,1,0.18,0.023633257403189,0.4026915923761367,0.5275580965659539
1,SC-beta,1,0.18,0.034453302961275606,0.38713225031008347,0.4786461427087053
1,SC-beta,1,0.18,0.0448665798893589,0.41477772641830085,0.5203364011098454
1,SC-beta,1,0.18,0.0551171493654409,0.4727197660912186,0.6321842821808895
1,SC-beta,1,0.18,0.0676456231695411,0.5480501147192658,0.8012903185505157
1,SC-beta,1,0.18,0.07956394402863645,0.6222074177383151,1.102934905599005
1,SC-beta,1,0.18,0.09888545395379106,0.6896321221399588,1.126115756398646
1,SC-beta,1,0.18,0.12150178978197196,0.7427697916249081,1.2994632906361197
1,SC-beta,1,0.18,0.13809794988610474,0.7795439146992267,1.5135933442202816
1,SC-beta,1,0.18,0.1542059876342336,0.8021668191644068,1.7078920111351399
1,SC-beta,1,0.18,0.171127562642369,0.8241602280678606,1.7449571424562542
1,SC-beta,1,0.18,0.1896762121705174,0.8301544187008298,1.7508792073363486
1,SC-beta,1,0.18,0.20769606247966155,0.8280014001205214,1.7400265158089838
1,SC-beta,1,0.18,0.22526846729580213,0.8247150233151809,1.7241348646842127
1,SC-beta,1,0.18,0.2437764399609502,0.8232373746742554,1.7142446168484293
1,SC-beta,1,0.18,0.261999674585096,0.817615129360381,1.7046324685918899
1,SC-beta,1,0.18,0.284371949235275,0.8048792432317533,1.6771433521512016
1,SC-beta,1,0.18,0.30373413602342986,0.784816164774126,1.5738160204498448
1,SC-beta,1,0.18,0.3246827204685975,0.7605043166040906,1.4267725918925058
1,SC-beta,1,0.18,0.3451431825577611,0.7380645297185511,1.31713613485256
1,SC-beta,1,0.18,0.36641718190693134,0.7250861459806164,1.2671877588090217
1,SC-beta,1,0.18,0.3871623820370973,0.7281256772623693,1.2803030915497302
1,SC-beta,1,0.18,0.4053449397982427,0.7454195047395695,1.3530719102011561
1,SC-beta,1,0.18,0.4283273673934266,0.7685992817250822,1.4737218322000891
1,SC-beta,1,0.18,0.4489505369345916,0.790213538191396,1.6063866861785148
1,SC-beta,1,0.18,0.46884152294175074,0.8053087853602978,1.6684669312103437
1,SC-beta,1,0.18,0.489627399934917,0.8120877415323964,1.664500990862513
1,SC-beta,1,0.18,0.5275051124744377,0.8121395876578454,1.6555998314153269
1,SC-beta,1,0.18,0.5816973415132924,0.8093336502210857,1.648622075336413
1,SC-beta,1,0.18,0.624642126789366,0.8074822761607001,1.6433710104112729
1,SC-beta,1,0.18,0.6677914110429448,0.8068214276535071,1.6423173494542154
1,SC-beta,1,0.18,0.7191206543967281,0.8057106238131357,1.6388030265203317
1,SC-beta,1,0.18,0.7680981595092025,0.8032292790487159,1.6261080827546754
1,SC-beta,1,0.18,0.8213701431492842,0.7982254580244783,1.6006113373062913
1,SC-beta,1,0.18,0.8677914110429448,0.7897631084770486,1.5592731712517292
1,SC-beta,1,0.18,0.9144171779141104,0.7769061781430517,1.5002307485444402
1,SC-beta,1,0.25,0.023633257403189,0.4047086862384359,0.5312095937468898
1,SC-beta,1,0.25,0.034453302961275606,0.3895917355318489,0.4821073140282278
1,SC-beta,1,0.25,0.0448665798893589,0.4187707464296325,0.5269805835068102
1,SC-beta,1,0.25,0.0551171493654409,0.47891118802576305,0.6446997462575237
1,SC-beta,1,0.25,0.0676456231695411,0.5566785294142162,0.8216802685724175
1,SC-beta,1,0.25,0.07956394402863645,0.633100009318039,1.1329054406482009
1,SC-beta,1,0.25,0.09888545395379106,0.7018080223299341,1.16639801131138
1,SC-beta,1,0.25,0.12150178978197196,0.7552130912104742,1.3500892851254531
1,SC-beta,1,0.25,0.13809794988610474,0.7913355912413776,1.569973751996295
1,SC-beta,1,0.25,0.1542059876342336,0.8125406685351538,1.76306231688707
1,SC-beta,1,0.25,0.171127562642369,0.8322559733064514,1.7920664507254165
1,SC-beta,1,0.25,0.1896762121705174,0.8360043185362953,1.785741166909985
1,SC-beta,1,0.25,0.20769606247966155,0.8319998863743115,1.762902730693257
1,SC-beta,1,0.25,0.22526846729580213,0.8273255388106615,1.737372210106578
1,SC-beta,1,0.25,0.2437764399609502,0.8248713913340442,1.7217986596177246
1,SC-beta,1,0.25,0.261999674585096,0.8187823553221254,1.7109611737924035
1,SC-beta,1,0.25,0.284371949235275,0.8058790028998637,1.6831636561284125
1,SC-beta,1,0.25,0.30373413602342986,0.7857409631765034,1.5792359414646935
1,SC-beta,1,0.25,0.3246827204685975,0.7612985680957111,1.4307151393252848
1,SC-beta,1,0.25,0.3451431825577611,0.7386274343175576,1.319066644324058
1,SC-beta,1,0.25,0.36641718190693134,0.7254022767024491,1.2678796648661395
1,SC-beta,1,0.25,0.3871623820370973,0.728239380144096,1.2805440552035885
1,SC-beta,1,0.25,0.4053449397982427,0.7454242069008892,1.3531720105745333
1,SC-beta,1,0.25,0.4283273673934266,0.7685864450711819,1.473776675737944
1,SC-beta,1,0.25,0.4489505369345916,0.7902091998751849,1.606418818495115
1,SC-beta,1,0.25,0.46884152294175074,0.8053082867775508,1.6684751090909284
1,SC-beta,1,0.25,0.489627399934917,0.8120875998791136,1.664500990862513
1,SC-beta,1,0.25,0.5275051124744377,0.8121390965642132,1.6555998314153269
1,SC-beta,1,0.25,0.5816973415132924,0.8093331576647333,1.648622075336413
1,SC-beta,1,0.25,0.624642126789366,0.8074821355475789,1.6433710104112729
1,SC-beta,1,0.25,0.6677914110429448,0.80682142748042,1.6423173494542154
1,SC-beta,1,0.25,0.7191206543967281,0.8057106249593671,1.6388030265203317
1,SC-beta,1,0.25,0.7680981595092025,0.8032292815276623,1.6261080827546754
1,SC-beta,1,0.25,0.8213701431492842,0.7982254613225416,1.6006113617233373
1,SC-beta,1,0.25,0.8677914110429448,0.789763111573731,1.5592731959245887
1,SC-beta,1,0.25,0.9144171779141104,0.7769061795109559,1.5002307485444402
1,SC-beta,1,0.5,0.023633257403189,0.4116806451412159,0.5442506551073751
1,SC-beta,1,0.5,0.034453302961275606,0.3985273066659495,0.49446864016937964
1,SC-beta,1,0.5,0.0448665798893589,0.4329831384555368,0.5507098063531132
1,SC-beta,1,0.5,0.0551171493654409,0.5003356419984211,0.6893978322455028
1,SC-beta,1,0.5,0.0676456231695411,0.5858723187830446,0.894501518650638
1,SC-beta,1,0.5,0.07956394402863645,0.6691991267583625,1.2399430658239003
1,SC-beta,1,0.5,0.09888545395379106,0.7413994206954246,1.3102632074282878
1,SC-beta,1,0.5,0.12150178978197196,0.7950549765582696,1.5308964083016436
1,SC-beta,1,0.5,0.13809794988610474,0.8287635623272573,1.7713323511963432
1,SC-beta,1,0.5,0.1542059876342336,0.8454637331446377,1.9600991231439626
1,SC-beta,1,0.5,0.171127562642369,0.8581476646342037,1.9603139802581386
1,SC-beta,1,0.5,0.1896762121705174,0.8550692275025866,1.9102481653872578
1,SC-beta,1,0.5,0.20769606247966155,0.8453798754992123,1.84460349813709
1,SC-beta,1,0.5,0.22526846729580213,0.8363105428169771,1.7846484437578833
1,SC-beta,1,0.5,0.2437764399609502,0.8306492125648838,1.7487773837937788
1,SC-beta,1,0.5,0.261999674585096,0.8229557627532604,1.733563692365666
1,SC-beta,1,0.5,0.284371949235275,0.8094411622421498,1.7046647417613081
1,SC-beta,1,0.5,0.30373413602342986,0.7890176626005405,1.5985928022320108
1,SC-beta,1,0.5,0.3246827204685975,0.7641085914053418,1.4447956658709242
1,SC-beta,1,0.5,0.3451431825577611,0.7406221049063961,1.3259613210079781
1,SC-beta,1,0.5,0.36641718190693134,0.7265259850619337,1.2703507579272744
1,SC-beta,1,0.5,0.3871623820370973,0.7286464342845822,1.2814046396816545
1,SC-beta,1,0.5,0.4053449397982427,0.7454430339858695,1.3535295119080233
1,SC-beta,1,0.5,0.4283273673934266,0.7685412425407653,1.4739725455159975
1,SC-beta,1,0.5,0.4489505369345916,0.7901937924938309,1.606533576768687
1,SC-beta,1,0.5,0.46884152294175074,0.8053065154444661,1.6685043158073023
1,SC-beta,1,0.5,0.489627399934917,0.8120870952456314,1.664500990862513
1,SC-beta,1,0.5,0.5275051124744377,0.8121373430498051,1.6555998314153269
1,SC-beta,1,0.5,0.5816973415132924,0.8093313986823691,1.648622075336413
1,SC-beta,1,0.5,0.624642126789366,0.8074816333672172,1.6433710104112729
1,SC-beta,1,0.5,0.6677914110429448,0.8068214268622518,1.6423173494542154
1,SC-beta,1,0.5,0.7191206543967281,0.8057106290530499,1.6388030265203317
1,SC-beta,1,0.5,0.7680981595092025,0.803229290381042,1.6261080827546754
1,SC-beta,1,0.5,0.8213701431492842,0.7982254731013392,1.6006114489270726
1,SC-beta,1,0.5,0.8677914110429448,0.7897631226333119,1.5592732840419443
1,SC-beta,1,0.5,0.9144171779141104,0.7769061843963294,1.5002307485444402
1,SC-beta,1,0.75,0.023633257403189,0.418331113233595,0.5572917164678606
1,SC-beta,1,0.75,0.034453302961275606,0.4076567560815072,0.5068299663105315
1,SC-beta,1,0.75,0.0448665798893589,0.44707718653466805,0.5744390291994161
1,SC-beta,1,0.75,0.0551171493654409,0.5207181757762445,0.734095918233482
1,SC-beta,1,0.75,0.0676456231695411,0.6127054949894033,0.9673227687288584
1,SC-beta,1,0.75,0.07956394402863645,0.7013376496730981,1.3469806909995996
1,SC-beta,1,0.75,0.09888545395379106,0.7755936824237017,1.4541284035451958
1,SC-beta,1,0.75,0.12150178978197196,0.8286004058162657,1.7117035314778344
1,SC-beta,1,0.75,0.13809794988610474,0.8598177569991547,1.9726909503963916
1,SC-beta,1,0.75,0.1542059876342336,0.8727815293002701,2.157135929400855
1,SC-beta,1,0.75,0.171127562642369,0.8799200633508197,2.128561509790861
1,SC-beta,1,0.75,0.1896762121705174,0.8716026908823433,2.0347551638645305
