var_name_unique,gene_index,gene_name_original,highly_variable,highly_variable_nbatches,means,dispersions,dispersions_norm
COL5A1,19095,COL5A1,True,3,0.3751582449406375,2.0426355663501017,0.64073205
LCN1,19105,LCN1,True,5,0.007889015737205275,1.6505772612243128,0.52525026
PAEP,19107,PAEP,True,5,0.01248378637329559,1.7587555431236848,0.5206957
LCN15,19138,LCN15,True,5,0.011815857492149957,2.0655094292234715,0.7621237
TMEM141,19140,TMEM141,True,4,0.7339114571389211,2.086406696444495,0.71319515
CLIC3,19162,CLIC3,True,6,0.018869567922071527,1.9931873452617719,0.6203527
ABCA2,19163,ABCA2,True,4,0.009168214467139248,1.9564856095420626,0.576296
ANAPC2,19177,ANAPC2,True,4,0.00690311768259343,1.7959690600760811,0.32314235
TOR4A,19192,TOR4A,True,5,0.003910151673888619,1.8553804849772757,0.3915107
PNPLA7,19200,PNPLA7,True,5,0.00231768849056454,1.5988054993570573,0.02925498
Metazoa-SRP.68,19207,Metazoa-SRP.68,True,4,0.0009364662340467202,1.4010011602367052,-0.20799561
ADARB2,19228,ADARB2,True,4,0.005573822735563313,1.883947826742114,0.43805778
KLF6,19239,KLF6,True,12,0.45788023870379785,2.2268599270519864,1.8597627
LINC00702,19241,LINC00702,True,5,0.006191065163525004,2.0009050225623164,0.68033767
AKR1C1,19244,AKR1C1,True,3,0.04596468206321228,2.0433168978996386,0.7210188
GATA3-AS1,19294,GATA3-AS1,True,4,0.007370786704674661,1.949867998771077,0.7091895
KRT8P37,19297,KRT8P37,True,4,0.0021947256361670637,1.7112864309499924,0.17016159
OPTN,19327,OPTN,True,7,0.48056917674702787,2.0785869992217183,0.9485068
ITGA8,19370,ITGA8,True,6,0.21696828955220923,2.173423531755907,1.2702224
CUBN,19378,CUBN,True,4,0.0027568981556585774,1.7853440717785007,0.27466735
VIM,19381,VIM,True,18,2.4706032900709514,3.363649817848865,2.4968529
HACD1,19386,HACD1,True,11,0.4828020016987149,2.154220728860401,1.3271549
AL590032.1,19410,AL590032.1,True,4,0.0018319701830448907,1.5070154285409556,-0.1820607
NEBL,19411,NEBL,True,17,0.9769124505268268,2.913627177076235,4.187434
ARMC3,19438,ARMC3,True,4,0.002589606659446416,1.4258100334270567,-0.1458915
FAM238C,19471,FAM238C,True,4,0.0011532492715501774,1.3195495975581555,-0.14788863
ANKRD26,19472,ANKRD26,True,5,0.6434415873586747,2.0799579075451105,0.8809332
BAMBI,19495,BAMBI,True,10,0.3660972572560359,2.1864712298168656,1.3186598
SVIL,19503,SVIL,True,18,0.8112903372594488,2.3649712366400037,2.196875
AL353093.1,19505,AL353093.1,True,4,0.0026174188973655007,1.7880742273781405,0.3511318
DDX10P1,19520,DDX10P1,True,4,0.001584534978203555,1.5474903168836656,-0.067845255
IATPR,19551,IATPR,True,5,0.0011387089430662258,1.408149046116588,0.50683427
CREM,19568,CREM,True,7,0.4393516715686578,2.074563791493579,0.91686594
ATP6V1G1P4,19569,ATP6V1G1P4,True,5,0.0010062825803493244,1.4379410867140243,-0.13587244
RPL7P37,19578,RPL7P37,True,3,0.033947576157544436,2.0542208748409116,0.7495622
HSD17B7P2,19602,HSD17B7P2,True,4,0.005116208194808453,1.6149472632647286,-0.0066544027
CXCL12,19646,CXCL12,True,15,0.47243965526748377,2.3223452969526837,2.6625586
TMEM72-AS1,19648,TMEM72-AS1,True,5,0.006190663330721932,2.0438304501390276,0.7207772
FAM21FP,19666,FAM21FP,True,5,0.006360649194344846,1.7802896639408237,0.2835814
AL645998.1,19667,AL645998.1,True,4,0.001294370187539069,1.3929927722744082,-0.10827261
AGAP14P,19678,AGAP14P,True,4,0.0007665527689956959,1.1702423822483619,-0.09519303
LINC00842,19681,LINC00842,True,3,0.03770034130730531,2.058041482621852,0.7461449
GDF10,19696,GDF10,True,5,0.005671025164187003,1.808359681414242,0.47856843
RHEBP2,19709,RHEBP2,True,4,0.0025113795555569106,1.5982856151997897,0.0068247914
AC245041.1,19712,AC245041.1,True,4,0.013184101554066244,1.6099887548120417,0.42376104
AC016397.1,19719,AC016397.1,True,4,0.0006771285097780487,0.9001687627811815,-0.5008737
HMGB1P50,19728,HMGB1P50,True,4,0.003228063263539958,1.70520883287344,0.19688764
CCDC58P2,19754,CCDC58P2,True,4,0.002415286632543518,1.6349741285847632,0.019556725
DKK1,19761,DKK1,True,18,0.3105216324141015,2.6050468297389853,2.754389
AC073174.1,19765,AC073174.1,True,10,0.04678359353780066,2.266298541064021,1.1033031
LINC02672,19766,LINC02672,True,5,0.007622127238176009,1.7932343891479203,0.4887428
FAM13C,19788,FAM13C,True,6,0.1369002762390511,2.1970318286585377,1.1457168
LINC01553,19796,LINC01553,True,4,0.0014127223426395896,1.5090934827181672,-0.13669175
ANK3,19797,ANK3,True,15,0.6554288477645347,2.245246971952589,1.7657881
ARID5B,19807,ARID5B,True,16,0.4108541682961418,2.354316209681307,2.1505792
LRRTM3,19832,LRRTM3,True,6,0.00933434653055713,1.9937622514282252,0.65525824
MYPN,19845,MYPN,True,5,0.0028064807843862487,1.740246503902368,0.4985731
RPL26P29,19852,RPL26P29,True,5,0.005353798297394119,1.9253338898490864,0.53093386
SNORD98,19864,SNORD98,True,4,0.0029032783711636437,1.6364699833044047,0.031451695
TMEM256P1,19885,TMEM256P1,True,4,0.0035997899781422802,1.4643389846656387,-0.035781026
RPS25P9,19898,RPS25P9,True,4,0.0025808090930656653,1.6593807953108892,0.09988006
ADAMTS14,19909,ADAMTS14,True,4,0.0016600698703443982,1.4656968111591846,-0.0669538
RPS26P40,19910,RPS26P40,True,4,0.007858644785682994,1.957345438989421,0.58819944
UNC5B-AS1,19914,UNC5B-AS1,True,3,0.10718140449434446,2.1023900201485595,0.8364358
DDIT4,19928,DDIT4,True,6,0.4572838994391964,2.0668664544540793,0.90676653
OIT3,19940,OIT3,True,4,0.006369831890991225,1.6826897521492785,0.27497274
CFAP70,19957,CFAP70,True,3,0.023705561664276058,2.0573294249010825,0.74386257
SYNPO2L,19969,SYNPO2L,True,14,0.16934747647958534,2.3398939160782244,1.4843841
DUSP8P5,19977,DUSP8P5,True,4,0.0010068549005286815,1.5667912173505405,0.054979406
AC010997.3,20015,AC010997.3,True,5,0.0029843278810968857,1.7520290630705713,0.35964018
LINC00595,20041,LINC00595,True,3,0.015431044820393203,2.0304293580186847,0.68120754
AL132656.3,20055,AL132656.3,True,4,0.0043148520575021386,1.7626465482754856,0.23094137
LINC00858,20096,LINC00858,True,5,0.006473559232419901,1.7643853741595656,0.27645618
GRID1,20103,GRID1,True,4,0.004592804297767224,1.8423138420678997,0.5443883
LDB3,20110,LDB3,True,11,0.13983019214842143,2.334516824287685,1.201086
RPAP2P1,20113,RPAP2P1,True,7,0.0039410154931490485,1.899055128056958,0.48220307
ACTA2,20152,ACTA2,True,19,0.8175049506821795,3.154356970991367,6.669368
IFIT2,20158,IFIT2,True,5,0.005712710297836472,1.902717760152091,0.47784007
IFIT1,20163,IFIT1,True,3,0.15048339364621532,2.1517866129882033,0.90674406
ANKRD1,20182,ANKRD1,True,19,1.4842590759842709,4.101916904046204,6.6384697
CYP26A1,20211,CYP26A1,True,7,0.15823862486532625,2.272456200337431,1.3733594
PIPSL,20225,PIPSL,True,3,0.04143550238733477,2.024622918488354,0.69087195
SLIT1,20272,SLIT1,True,5,0.003132351801500924,1.7885679812680904,0.30942482
RPL7P36,20307,RPL7P36,True,3,0.04880937873546545,1.9888406533097218,0.64027524
AL133353.2,20317,AL133353.2,True,4,0.003827123577305261,1.7082867835507434,0.15643029
AL138921.1,20331,AL138921.1,True,4,0.0016208555100126335,1.7526682488778051,0.35202876
SFXN3,20355,SFXN3,True,3,0.02591761985209201,2.0636036569376315,0.7734805
AC010789.2,20367,AC010789.2,True,4,0.0005647966057397809,1.0684154512302098,-0.3284876
AL500527.1,20377,AL500527.1,True,4,0.0042389928061263415,1.9700447140911066,0.55472785
PTGES3P4,20405,PTGES3P4,True,5,0.0022083252893461275,1.6206782029196223,0.009454637
ST13P13,20416,ST13P13,True,4,0.008513405629758419,1.919300516366367,0.51618433
SORCS3,20448,SORCS3,True,6,0.0072099834957755835,2.070988897373814,0.78989106
RPL23AP59,20452,RPL23AP59,True,5,0.0033878655462706523,1.7960485364988197,0.31587163
SORCS1,20453,SORCS1,True,3,0.020050029810062767,2.068448750480974,0.76086795
AL158163.2,20480,AL158163.2,True,4,0.0019474830689007643,1.714390324400885,0.21034127
ADRA2A,20484,ADRA2A,True,4,0.004024772806634848,1.7795698181222084,0.25916374
AL592546.3,20510,AL592546.3,True,5,0.005648769911388687,1.7681080548795396,0.29761043
TOMM22P5,20560,TOMM22P5,True,4,0.003607841147766606,1.7265314473293325,0.15963495
PLPP4,20592,PLPP4,True,5,0.016883680117736534,2.0362780250408896,0.70452213
ATE1-AS1,20604,ATE1-AS1,True,3,0.03336120383859234,2.0621325094315495,0.7413666
AC063960.2,20609,AC063960.2,True,5,0.0006857437950166564,1.313352755792014,0.21155794
BTBD16,20610,BTBD16,True,5,0.002158831919015374,1.787593976383334,0.31151634
MRPS21P6,20650,MRPS21P6,True,4,0.006452652002658416,1.8057742121636577,0.31733304
AL158835.2,20655,AL158835.2,True,4,0.003962048474260977,1.739399873923714,0.18551128
EDRF1-AS1,20657,EDRF1-AS1,True,4,0.004861313554735245,1.7227151429740168,0.20144638
MKI67,20675,MKI67,True,11,1.0758752968771783,2.2823556960625337,1.3985674
LINC02666,20679,LINC02666,True,5,0.0031835310453095147,1.9861316547689605,0.6095168
BNIP3,20696,BNIP3,True,12,1.392542675354159,2.3432890377893343,1.2692221
AL451069.1,20709,AL451069.1,True,3,0.03048131096997031,2.030730328324811,0.6864067
TNNI2,20821,TNNI2,True,4,0.0023171579556958894,1.6433607729393693,0.1975685
H19,20825,H19,True,14,0.47503417503458073,2.405482782228621,1.8465872
IGF2,20826,IGF2,True,11,0.37843171087465166,2.3697234713693063,2.4546154
TSPAN32,20832,TSPAN32,True,7,0.010740831719145366,2.107459514816132,0.7947353
CD81-AS1,20834,CD81-AS1,True,4,0.001806216994501038,1.5908530676848731,-0.025394658
KCNQ1OT1,20840,KCNQ1OT1,True,19,0.6362653975675459,2.4347890142258577,3.1481311
AC021424.4,20843,AC021424.4,True,4,0.00472258044540578,1.864535315763777,0.4229147
AC127526.4,20868,AC127526.4,True,3,0.00816272855187242,1.9429183897970062,0.6823111
ART5,20872,ART5,True,6,0.14356833785946688,2.2124884796031834,1.1351959
HBD,20903,HBD,True,7,0.008749686104827535,1.9426317506166795,0.7284685
AC104389.5,20906,AC104389.5,True,5,0.003976035085595443,1.9268951052655374,0.5045506
HBE1,20907,HBE1,True,8,0.010993911560374348,2.098284657182979,0.86398304
AC104389.4,20909,AC104389.4,True,5,0.008401792843391697,1.970910519718068,0.61047757
AC022762.2,20926,AC022762.2,True,4,0.005313523080539358,1.7559267226866804,0.26314816
AC068733.3,20931,AC068733.3,True,3,0.017897794284154306,2.03573959287682,0.6919859
HPX,20934,HPX,True,5,0.00643474982432512,1.9676969179012043,0.60302335
MICAL2,21050,MICAL2,True,3,0.1812612778668213,2.1331658192856047,0.88892996
MORF4L1P3,21079,MORF4L1P3,True,3,0.0170490594753424,1.9895015957512094,0.63569856
SOX6,21090,SOX6,True,12,0.28530300678651144,2.2170155703359207,1.2768067
PTPN5,21146,PTPN5,True,4,0.010846314968382667,1.789525770894135,0.2933897
CSRP3,21149,CSRP3,True,17,0.20588143161508782,2.9729227489437684,4.0517154
NAV2-AS2,21158,NAV2-AS2,True,3,0.016380751587563816,2.08714650650825,0.7866527
CCDC34,21189,CCDC34,True,12,1.2814810596560822,2.442240962647603,1.9017037
BDNF,21197,BDNF,True,4,0.10343545705153899,2.1468928575626385,0.9051109
DCDC1,21217,DCDC1,True,6,0.01805855218160011,2.1372757852991895,0.8899817
AL035078.1,21224,AL035078.1,True,15,0.6293914427838148,2.279797377753583,2.2986786
WT1,21228,WT1,True,4,0.14461830980008025,2.207388157503425,0.9965744
LMO2,21253,LMO2,True,3,0.013660094346302495,2.101290808159549,0.8098819
CIR1P3,21259,CIR1P3,True,4,0.0009048479013669939,1.1552961734319553,-0.30559787
AC129502.1,21279,AC129502.1,True,4,0.0025757451581814015,1.6283504470157644,0.011400421
AC068205.1,21306,AC068205.1,True,4,0.0011778824590265517,1.248896761997709,0.23921956
PRDM11,21329,PRDM11,True,3,0.014036500784807499,2.0217896444863808,0.68078536
MDK,21353,MDK,True,5,2.537240252644736,2.661035988210159,1.0525141
MYBPC3,21380,MYBPC3,True,17,0.1490304607626029,2.422575821159401,1.5503609
AC021443.1,21401,AC021443.1,True,6,0.005793386922711227,2.027807309984285,0.7296663
AC109635.3,21410,AC109635.3,True,6,0.006369655635004784,1.9528485822120476,0.56090415
APLNR,21429,APLNR,True,15,0.44227871822215975,2.3606758096544054,2.0700004
SERPING1,21443,SERPING1,True,3,0.4541327227146141,2.0350485330655452,0.64542305
AP001350.2,21464,AP001350.2,True,4,0.0017602631847006731,1.4801306702959895,-0.22695431
AP001636.3,21471,AP001636.3,True,4,0.004728272410574994,1.7484948114107952,0.19491385
OR4D9,21483,OR4D9,True,4,0.0006530139305048066,1.289588918469925,-0.3044592
AP003778.1,21484,AP003778.1,True,5,0.004398252363763016,1.909670208936675,0.49959123
AP000790.2,21501,AP000790.2,True,4,0.0018199687998264262,1.5354670203011827,-0.15890606
PGA5,21526,PGA5,True,6,0.023006396748187594,2.122321730739081,0.84211373
AP001453.1,21652,AP001453.1,True,7,0.0025335482868273514,1.8324723810748935,0.37708917
LINC02723,21670,LINC02723,True,4,0.00607903443736727,1.7448251872957876,0.23451184
ALG1L8P,21851,ALG1L8P,True,4,0.0006483766877453039,1.001835060028443,0.09966809
GAL,21875,GAL,True,15,0.8381176135679456,2.570891055570644,3.1789083
IFITM9P,21889,IFITM9P,True,4,0.016511518464268824,2.0539661026911484,0.74873203
AP002761.3,21979,AP002761.3,True,5,0.00364704602611199,1.8122720686356042,0.48295557
WNT11,22056,WNT11,True,3,0.03284822647913518,2.1012353312775915,0.8021342
RPS28P7,22119,RPS28P7,True,4,0.4688172571162222,2.0188969064844815,0.48239076
AP001767.1,22127,AP001767.1,True,5,0.0024502764884668064,1.548618356841618,-0.072751425
CCDC81,22168,CCDC81,True,5,0.0360226718382603,2.1328525769065116,0.8617974
PRSS23,22172,PRSS23,True,15,0.410377532056626,2.473375843830349,2.807955
NDUFB11P1,22218,NDUFB11P1,True,5,0.003886060542107471,1.8002522401787124,0.33842546
LINC02746,22224,LINC02746,True,4,0.004292407669619572,1.6921297626112608,0.16695976
AP003969.2,22234,AP003969.2,True,4,0.0009384153379487162,1.2467525969481514,-0.2867556
CNTN5,22286,CNTN5,True,6,0.024543668973999688,2.135763544142981,0.8778491
ARHGAP42,22290,ARHGAP42,True,6,0.3539919116306968,2.117486002497653,1.1164552
SLN,22352,SLN,True,14,0.14967212252381198,2.5200911461732236,1.9130648
AP002353.1,22353,AP002353.1,True,4,0.0025203770111900128,1.6705944736291771,0.10000422
CRYAB,22407,CRYAB,True,13,0.09834704218154772,2.516584773111641,1.7194955
NCAM1,22440,NCAM1,True,13,0.4343442781077464,2.200059073845079,1.5030509
MTRF1LP1,22448,MTRF1LP1,True,4,0.001897839211180284,1.6864809796391345,0.15804955
AP002373.1,22464,AP002373.1,True,5,0.001485417941921654,1.69153129988043,0.43071657
CADM1,22470,CADM1,True,14,0.9012473103819417,2.281493598574682,1.6894354
APOC3,22491,APOC3,True,4,0.004647026251827255,1.8120892418798578,0.4909215
APOA1,22492,APOA1,True,7,0.15094538868817514,2.2632504938977305,1.4887995
AP000936.2,22497,AP000936.2,True,4,0.004838140284812686,1.8028908364968212,0.3002887
TAGLN,22501,TAGLN,True,19,1.5804472941820145,3.45919362330513,4.858745
DSCAML1,22512,DSCAML1,True,4,0.003934130951766338,1.7316878317843496,0.22750497
FXYD6,22516,FXYD6,True,7,0.4241285736138875,2.0887725408831406,0.939906
USP2,22586,USP2,True,3,0.06834351273742924,2.052212569323849,0.7385342
KRT8P7,22592,KRT8P7,True,4,0.003499959083072221,1.7637603610773054,0.26989084
SC5D,22613,SC5D,True,5,0.4912999195518753,2.0361046436483434,0.58269215
MIR100HG,22619,MIR100HG,True,7,0.1499541307424976,2.2249993271656447,1.0230278
ATP5PBP5,22629,ATP5PBP5,True,5,0.0007831216252504394,1.1142609647198072,-0.06619981
AP000926.1,22638,AP000926.1,True,4,0.002357913584692821,1.6774122432051704,0.15540208
KRT18P59,22674,KRT18P59,True,4,0.0031139201233210665,1.8682797412123395,0.42424437
KIRREL3,22711,KIRREL3,True,5,0.000862557172507754,1.2835583524564145,-0.40084437
C11orf45,22721,C11orf45,True,4,0.0026649193755573604,1.5396870801635136,-0.11292785
RPL34P21,22735,RPL34P21,True,5,0.0020261609169502657,1.606887190496176,0.014924339
LINC02731,22762,LINC02731,True,6,0.0040822315200634545,1.837501049723059,0.4026436
AC006206.1,22883,AC006206.1,True,4,0.001837211036222423,1.5322821816798304,0.020110533
SLC2A3,22984,SLC2A3,True,3,0.8041955742474467,2.113866037917191,0.89618474
AC092745.1,23011,AC092745.1,True,4,0.0017809053673697643,1.4690046236258325,-0.054105077
SUPT4H1P2,23017,SUPT4H1P2,True,4,0.0014296528431437926,1.4888428840517693,-0.14482161
A2M,23036,A2M,True,8,0.020179430058855276,2.3222701638853542,1.1848469
A2MP1,23041,A2MP1,True,4,0.0011004598766188058,1.4483053674730215,0.00063412846
HSPE1P12,23085,HSPE1P12,True,4,0.001894608193738238,1.427372850209735,-0.16208349
TAS2R10,23088,TAS2R10,True,4,0.0019085975700171291,1.6880977329286804,0.1000967
DDX55P1,23114,DDX55P1,True,4,0.0033656938509173287,1.6694435613751817,0.11045012
APOLD1,23137,APOLD1,True,4,0.014165345044604675,2.0020925155179716,0.6606011
ART4,23175,ART4,True,5,0.0013362706259026271,1.547993204030515,0.2306228
MGP,23177,MGP,True,12,0.05542286194162426,2.554064728285083,1.9602348
ARHGDIB,23179,ARHGDIB,True,3,0.04876818173408747,2.1166097461869975,0.83811885
RERG,23182,RERG,True,3,0.041960163063484955,2.125177241219348,0.8574971
AC126468.1,23225,AC126468.1,True,3,0.007298930657995249,1.9390737259333473,0.66886294
SPX,23239,SPX,True,8,0.10044230656685822,2.2416449969144314,1.3952345
PPFIBP1,23304,PPFIBP1,True,9,0.5715234349207119,2.101626916936176,1.0561018
AC009318.1,23330,AC009318.1,True,3,0.01251051692038966,2.0327311974008526,0.71255225
H3F3C,23372,H3F3C,True,4,0.10053329673019133,2.091854805184426,0.8088937
PKP2,23395,PKP2,True,12,0.7188224642892683,2.2173533859435426,1.5084285
SYT10,23399,SYT10,True,8,0.23473821876487827,2.2269684636758265,1.2781328
AC023158.2,23401,AC023158.2,True,4,0.0018659322902354668,1.6011330310663183,0.0143337315
CPNE8-AS1,23412,CPNE8-AS1,True,4,0.0027967344191154914,1.5576716543801057,-0.081675395
AC121336.1,23420,AC121336.1,True,4,0.00048262564145356055,1.2746900548309263,0.18228848
PDZRN4,23427,PDZRN4,True,5,0.04719349554802491,2.092742744688951,0.81431943
PRICKLE1,23438,PRICKLE1,True,3,0.3390813140843584,2.0872273621514448,0.9342132
AC025031.1,23477,AC025031.1,True,4,0.000826507157325923,1.2741293567219512,-0.14685608
AC119044.1,23486,AC119044.1,True,4,0.0025942007201744948,1.7654776027091608,0.24084665
COL2A1,23507,COL2A1,True,11,0.3092152997545353,2.3253274468093803,1.7741956
AC004801.1,23512,AC004801.1,True,5,0.004909383102787628,1.856856338175443,0.45532906
AC024257.5,23523,AC024257.5,True,5,0.0004768401224938587,0.8881621846857796,-0.064804316
TUBA1A,23558,TUBA1A,True,13,1.4019876667045335,2.3622528525874085,1.4597493
AC020612.3,23573,AC020612.3,True,4,0.001425826856793566,1.2684502207424329,-0.39382952
LIMA1,23599,LIMA1,True,4,0.7780839173456154,2.10322309919747,0.80925363
AC013244.1,23609,AC013244.1,True,4,0.0014340650392330836,1.4047265927553378,-0.31176344
POU6F1,23624,POU6F1,True,4,0.007570840347837884,1.8026695024376604,0.33731857
ACVRL1,23640,ACVRL1,True,4,0.0013764259764865237,1.4675410498482166,-0.10437647
KRT8,23667,KRT8,True,15,1.704369954581565,2.615316868573357,1.697036
KRT18,23668,KRT18,True,17,2.2108507603024274,2.9703369325555413,2.1704628
HOXC9,23718,HOXC9,True,4,0.015811934134321817,1.8025766175797966,0.32399654
HOXC8,23720,HOXC8,True,8,0.05989553976271425,2.114069447274461,0.86884516
AC023794.4,23726,AC023794.4,True,6,0.031349867471147194,2.12288779788857,0.8469171
LINC02381,23730,LINC02381,True,8,0.3073929034455054,2.2197351777832366,1.2777644
AC034102.8,23793,AC034102.8,True,5,0.002929569346774781,1.874189934677944,0.46223766
MYL6,23806,MYL6,True,5,2.4624932702769824,2.5289737751930494,0.8288472
AC121758.2,23841,AC121758.2,True,5,0.0011204556176269526,1.3674598961697653,-0.21237731
MARCH9,23886,MARCH9,True,4,0.010042769729938167,1.9669434974738378,0.57298416
RPL21P103,23903,RPL21P103,True,5,0.0018675307364280091,1.696784937545969,0.16714308
AC068305.2,23907,AC068305.2,True,4,0.0020059807626973004,1.6728632332220288,0.112003684
AC078814.2,23935,AC078814.2,True,4,0.0028784353207048966,1.8431538700349228,0.42521024
AC084357.2,23941,AC084357.2,True,4,0.0010448220221479525,1.3349193231942449,-0.051074363
TBC1D30,23970,TBC1D30,True,4,0.007389355557373324,1.8101437117848036,0.3204822
MSRB3,23980,MSRB3,True,4,0.23879206315548843,2.1458763933043907,0.9802857
HMGA2,23987,HMGA2,True,4,0.910049342624081,2.087688537926481,0.5864123
LLPH-DT,23993,LLPH-DT,True,4,0.0012484727203404327,1.55956779947923,-0.054274116
HNRNPA1P70,24012,HNRNPA1P70,True,4,0.0022084741188041278,1.743474436741138,0.24018393
AC025423.1,24030,AC025423.1,True,4,0.0018240300632631843,1.553677913641466,-0.10524706
LGR5,24063,LGR5,True,4,0.0495902726844786,2.007580519926931,0.6469735
PHLDA1,24101,PHLDA1,True,4,0.3948806524801376,2.033106101699637,0.6452224
AC233290.1,24107,AC233290.1,True,4,0.0015727418556845715,1.4390442801410133,-0.25826085
CSRP2,24118,CSRP2,True,14,1.609218314845467,2.4960148318019435,1.4463092
PPFIA2,24150,PPFIA2,True,3,0.060385928225316896,2.1612817640670845,0.92028046
AC093027.1,24163,AC093027.1,True,4,0.0016181371808480546,1.5188691329152977,-0.123425186
NTS,24173,NTS,True,18,0.7648870538700213,2.9036796258166144,5.1656513
CEP290,24182,CEP290,True,3,0.8304599416411911,2.098486933782541,0.7697597
DUSP6,24189,DUSP6,True,18,0.9936981342525889,2.2878048186463515,1.7001565
AC010201.1,24193,AC010201.1,True,4,0.004792503054563457,1.9624128642964305,0.6022979
ATP2B1,24201,ATP2B1,True,11,1.030838495425804,2.250782755792913,1.3056848
LUM,24209,LUM,True,18,0.8849293379219737,2.815264557270679,3.4915807
DCN,24210,DCN,True,18,0.8970054483891509,2.9077115637851705,3.8179822
BTG1,24218,BTG1,True,8,0.5050042256432349,2.110967413412252,1.1331749
LINC02413,24229,LINC02413,True,5,0.0016334224185321465,1.614514151009888,0.44726366
KRT19P2,24256,KRT19P2,True,5,0.003231579347798512,1.8170572404181211,0.32877338
AC018475.1,24266,AC018475.1,True,6,0.00902337034193426,1.840739650239233,0.43165463
AMDHD1,24274,AMDHD1,True,4,0.0035374001739239204,1.718305329027493,0.17173012
ANKS1B,24306,ANKS1B,True,3,0.044944004453072665,1.9926659482325533,0.6488042
SLC17A8,24318,SLC17A8,True,4,0.006907696838920661,1.8673862986312109,0.3918086
NR1H4,24319,NR1H4,True,4,0.0013593836083247149,1.236658054602087,0.28367665
ANO4,24322,ANO4,True,4,0.03148465897789994,2.0252549274811473,0.7014105
RNY1P16,24333,RNY1P16,True,4,0.0011290837911034815,1.322548951343851,-0.20759124
IGF1,24351,IGF1,True,11,0.06827820769565413,2.3336793572628842,1.2203948
AC007541.1,24403,AC007541.1,True,3,0.020182540638411305,2.058583947747976,0.7416212
AC008119.1,24424,AC008119.1,True,5,0.0022009920611314516,1.6023924262394242,0.034046527
FOXN4,24439,FOXN4,True,4,0.0018115578017809156,1.3420226568182503,-0.01851745
AC007570.1,24441,AC007570.1,True,4,0.0017230344003853653,1.3619827363175334,-0.37247565
FAM222A,24446,FAM222A,True,4,0.007301901688980045,1.886021479162374,0.45195472
IFT81,24459,IFT81,True,3,0.6497445604775626,2.0753569067226927,0.8530126
ATP2A2,24460,ATP2A2,True,3,0.36877136823072226,2.0104014056630537,0.74716437
MYL2,24479,MYL2,True,9,0.0052317762925980895,1.7856445943980552,0.42387882
OAS3,24514,OAS3,True,5,0.003049829766987675,1.5251489399932252,0.14363728
AC012157.2,24546,AC012157.2,True,4,0.0016627257498845428,1.5276957564746056,-0.09897943
AC026367.1,24581,AC026367.1,True,4,0.0019225876145107972,1.6404402428856957,0.0823619
HNF1A-AS1,24646,HNF1A-AS1,True,5,0.0020258910828466607,1.5746572544091313,0.03766287
KDM2B-DT,24657,KDM2B-DT,True,4,0.0035517727345078212,1.6971417027866802,0.15595923
MORN3,24660,MORN3,True,3,0.013526945635446916,2.099359232853824,0.8696236
HPD,24668,HPD,True,4,0.001723988538166429,1.3784695613859217,-0.24179901
AC026362.1,24701,AC026362.1,True,4,0.002855906535683816,1.7337603693973176,0.2133237
AC026362.2,24704,AC026362.2,True,4,0.0016069043031631117,1.4571302788988592,-0.09830304
AC145423.2,24718,AC145423.2,True,4,0.002209844430010302,1.7513601699491015,0.38875088
AC140121.1,24774,AC140121.1,True,4,0.0006258530826098541,1.0119563898895747,0.15008722
RPS6P20,24806,RPS6P20,True,4,0.007835620839895406,1.841336705713772,0.3796629
AL138688.2,24900,AL138688.2,True,4,0.0007995666662502179,1.345557573966022,-0.020302596
GJA3,24901,GJA3,True,4,0.007928266302948937,1.839783923920115,0.39062822
RNU2-7P,24909,RNU2-7P,True,4,0.002605171698873192,1.7068984353143464,0.2978904
IL17D,24911,IL17D,True,4,0.00851525440818743,1.8939152925059566,0.4890276
RANP8,24914,RANP8,True,5,0.001433949670936999,1.65420441748625,0.10611736
GPR12,25000,GPR12,True,4,0.0020205029681086427,1.704718885949602,0.3295149
MTUS2,25032,MTUS2,True,5,0.0576450044161042,2.2507791329890057,1.064642
MTUS2-AS1,25034,MTUS2-AS1,True,4,0.0009845311829633034,1.456550783874618,-0.04056213
FRY,25062,FRY,True,4,0.02055480457348769,2.067187599130858,0.7588716
FRY-AS1,25065,FRY-AS1,True,4,0.001615347335035703,1.4497553165620454,-0.07943878
AL390071.1,25090,AL390071.1,True,4,0.0015020123108805195,1.4775373974878774,-0.23640616
SMAD9-IT1,25105,SMAD9-IT1,True,5,0.0016137212412036406,1.5793078500349105,0.10964573
POSTN,25114,POSTN,True,17,0.2824462314978458,2.6771650426986686,3.1259253
LINC00598,25130,LINC00598,True,5,0.0031515272878705333,1.7779641369846721,0.23168002
EPSTI1,25170,EPSTI1,True,4,0.051098338212305805,2.1218471547532523,0.84733367
TSC22D1,25191,TSC22D1,True,7,0.9140091988519727,2.1697743751837226,0.948617
RN7SL49P,25198,RN7SL49P,True,5,0.0029516896004266706,1.930765325930033,0.53583497
TPT1,25204,TPT1,True,4,3.2636816133378885,2.4757364071611874,0.35057017
LRRC63,25224,LRRC63,True,4,0.015437686483524492,2.0681288093878343,0.7545564
LINC01198,25228,LINC01198,True,4,0.003545513581547222,1.4967172334921088,0.103880174
AL138686.1,25230,AL138686.1,True,4,0.00408997748204083,1.7994148435024038,0.3070779
AL158196.1,25242,AL158196.1,True,5,0.0008826528827742143,1.3090824346845542,-0.074738555
